name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Wake,00-0023368,no,MIA,DE,10,3,0,14.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Langford,00-0026206,no,MIA,DE,14,2,0,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Culver,00-0024399,no,MIA,,2,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Clemons,00-0027115,no,MIA,DB,10,2,1,1.5,49,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Sapp,00-0022352,no,MIA,,6,0,2,0,31,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y.Bell,00-0022067,no,MIA,,17,2,1,2,84,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Allen,00-0024231,no,MIA,,11,0,6,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Carpenter,00-0024233,no,MIA,,8,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Starks,00-0022805,no,MIA,DE,5,0,0,2.5,25,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Davis,00-0027001,no,MIA,CB,8,0,1,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Misi,00-0027883,no,MIA,OLB,12,0,0,4.5,29,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Dansby,00-0022927,no,MIA,ILB,17,2,0,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Odrick,00-0027878,no,MIA,DE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Brady,00-0019596,no,NE,QB,,,,,,1,1,3,1,-5,,,,,,,,,,,,,,,492,324,4,36,1,0,3900,,,,,,,,,,,,,,,,,,31,35,3,1,0,0,30
K.Faulk,00-0005091,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,6,0,0,0,62,8,19,0,0,0,0,45
S.Morris,00-0019484,no,NE,,,,,,,1,0,1,0,0,,,,,,,,,,64,66,0,5,0,,,,,,,,,,,,,,,,,,77,0,7,0,0,0,77,20,35,0,0,0,0,56
F.Taylor,00-0016098,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,0,0,0,6,43,56,0,0,0,0,155
B.Green-Ellis,00-0025860,no,NE,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,62,0,12,0,0,0,85,229,229,94,13,0,0,1008
B.Tate,00-0027057,no,NE,WR,,,,,,1,0,1,0,0,,,,,,,,,,369,526,103,41,2,,,,,,,,,,,,,4,4,0,1,0,282,111,24,3,1,0,432,5,62,0,0,0,0,62
W.Welker,00-0022427,no,NE,WR,,,,,,0,2,1,2,0,0,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,18,31,0,5,0,276,71,86,7,0,0,848,,,,,,,
R.Gronkowski,00-0027656,no,NE,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,60,42,10,0,0,546,,,,,,,
R.Moss,00-0011754,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,110,28,5,0,0,393,,,,,,,
A.Hernandez,00-0027713,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,21,45,6,0,0,563,3,47,0,0,0,0,47
R.Ninkovich,00-0024349,no,NE,DE,15,1,2,4,39,0,0,0,3,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,13,10,183,30,26,0,26,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Mesko,00-0027749,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,19,805,58,2505,,,,,,,,,,,,,,,,,,,
G.Guyton,00-0025821,no,NE,,20,1,2,3,43,0,0,0,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mayo,00-0026150,no,NE,MLB,60,2,0,2,114,0,0,0,3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Banta-Cain,00-0022038,no,NE,,9,1,0,5.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Chung,00-0027010,no,NE,SS,21,0,3,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Wilhite,00-0026269,no,NE,,4,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Butler,00-0027017,no,NE,CB,1,0,0,0,22,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.McCourty,00-0027647,no,NE,FS,12,2,7,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pryor,00-0027138,no,NE,,6,0,0,0.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Wilfork,00-0022712,no,NE,NT,11,0,0,2,46,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Spikes,00-0027668,no,NE,,23,0,1,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Murrell,00-0025720,yes,NE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sanders,00-0023567,no,NE,,16,0,3,0,39,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Brace,00-0027016,no,NE,,8,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Meriweather,00-0025411,no,NE,SS,20,0,3,0,48,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Palmer,00-0021429,no,CIN,QB,,,,,,3,3,7,3,-5,,,,,,,,,,,,,,,586,362,20,26,3,1,3970,,,,,,,,,,,,,,,,,,32,49,0,0,0,0,50
C.Benson,00-0023439,no,CIN,,,,,,,5,1,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,7,28,1,0,0,178,321,198,26,7,1,1,1111
Be.Scott,00-0026941,no,CIN,,,,,,,2,0,2,0,0,,,,,,,,,,372,490,0,57,0,,,,,,,,,,,,,,,,,,36,0,11,0,0,0,60,61,129,10,1,0,0,299
J.Shipley,00-0027687,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,72,52,3,0,0,600,,,,,,,
C.Ochocinco,00-0020397,no,CIN,,,,,,,0,1,0,1,6,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,276,43,67,4,2,0,831,,,,,,,
J.Gresham,00-0027873,no,CIN,TE,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,24,52,4,1,1,471,,,,,,,
T.Owens,00-0012478,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,213,72,9,0,0,983,,,,,,,
M.Nugent,00-0023482,no,CIN,K,,,,,,,,,,,18,15,270,45,17,0,17,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Huber,00-0027103,no,CIN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,28,858,71,2992,,,,,,,,,,,,,,,,,,,
Q.Cosby,00-0026716,no,CIN,,,,,,,,,,,,,,,,,,,,,44,44,0,4,0,,,,,,,,,,,,,83,121,0,30,0,16,0,2,0,0,0,16,,,,,,,
A.Jones,00-0023441,no,CIN,CB,3,1,1,0,11,0,0,0,2,59,,,,,,,,,,74,81,0,6,0,,,,,,,,,,,,,14,28,0,5,0,,,,,,,,,,,,,,
A.Odom,00-0022918,no,CIN,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Joseph,00-0024239,no,CIN,CB,5,0,3,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ndukwe,00-0025640,no,CIN,,17,0,1,1,38,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Fanene,00-0023665,no,CIN,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Crocker,00-0022167,no,CIN,,12,2,0,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Maualuga,00-0027014,no,CIN,MLB,31,0,2,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dh.Jones,00-0019635,no,CIN,,39,1,0,1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Hall,00-0025405,no,CIN,SS,10,2,4,0,29,,,,,,,,,,,,,,,30,30,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Geathers,00-0022867,no,CIN,,11,1,0,1,22,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Peko,00-0024338,no,CIN,DT,19,0,0,0.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Rucker,00-0024306,no,CIN,DE,9,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Johnson,00-0022696,no,CIN,,5,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Johnson,00-0024356,no,CIN,,16,0,1,0.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Williams,00-0021143,no,CIN,,21,1,1,1,38,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Rivers,00-0026149,no,CIN,,24,0,0,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Schaub,00-0022787,no,HOU,QB,,,,,,3,1,9,1,-15,,,,,,,,,,,,,,,574,365,12,24,1,1,4369,,,,,,,,,,,,,,,,,,22,27,0,0,0,0,28
S.Slaton,00-0026229,no,HOU,,,,,,,,,,,,,,,,,,,,,226,296,0,39,0,,,,,,,,,,,,,,,,,,15,0,3,0,0,0,11,19,62,0,0,0,0,93
A.Foster,00-0026796,no,HOU,RB,,,,,,2,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,23,66,2,0,0,604,326,443,159,16,0,0,1614
J.Jones,00-0025460,no,HOU,,,,,,,0,1,2,1,0,,,,,,,,,,135,160,0,23,0,,,,,,,,,,,,,105,150,0,30,0,251,20,51,3,1,1,562,2,7,0,0,0,0,7
O.Daniels,00-0024313,no,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,8,38,2,0,0,471,,,,,,,
A.Johnson,00-0022044,no,HOU,WR,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,142,86,8,0,0,1216,2,7,0,0,0,0,10
K.Walter,00-0021931,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,57,51,5,0,0,621,,,,,,,
G.Quin,00-0027081,no,HOU,FS,14,1,3,0,71,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Rackers,00-0019676,no,HOU,,,,,,,,,,,,30,27,593,81,43,0,43,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Turk,00-0016689,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,19,803,63,2650,,,,,,,,,,,,,1,-27,0,0,0,0,-27
E.Wilson,00-0021992,no,HOU,,15,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Williams,00-0023750,no,HOU,DE,5,1,0,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Ryans,00-0024248,no,HOU,ILB,22,0,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Diles,00-0025605,no,HOU,,23,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Nading,00-0026417,no,HOU,,5,0,0,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jamison,00-0026798,no,HOU,,3,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Jackson,00-0027872,no,HOU,CB,13,1,2,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Pollard,00-0024269,no,HOU,,30,3,0,2.5,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.McCain,00-0026935,no,HOU,CB,5,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0022793,no,HOU,DE,14,1,0,3.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Cody,00-0023472,no,HOU,,17,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Okoye,00-0025397,no,HOU,,18,0,0,3,27,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,0,,,,,,,,,,,,,,
P.Manning,00-0010346,no,IND,QB,,,,,,1,1,3,1,-2,,,,,,,,,,,,,,,680,450,17,33,0,0,4700,,,,,,,,,,,,,,,,,,18,28,0,0,0,0,18
J.Addai,00-0024245,no,IND,,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,19,0,0,0,124,116,133,21,4,0,0,495
P.Garcon,00-0026345,no,IND,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,126,68,6,0,0,816,2,6,0,0,0,0,6
D.Brown,00-0027003,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,20,0,0,0,205,129,176,50,2,0,0,497
D.Clark,00-0022165,no,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,67,37,3,0,0,347,,,,,,,
R.Wayne,00-0020498,no,IND,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,91,111,6,0,0,1355,,,,,,,
A.Collie,00-0027092,no,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,132,57,8,0,0,617,,,,,,,
A.Gonzalez,00-0025419,no,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,5,0,0,0,67,,,,,,,
A.Vinatieri,00-0016919,no,IND,K,,,,,,,,,,,27,26,480,78,51,0,51,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.McAfee,00-0027145,no,IND,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,21,764,65,2731,,,,,,,,,,,,,,,,,,,
D.Moore,00-0026620,no,IND,,,,,,,1,0,2,0,0,,,,,,,,,,81,95,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,-2
J.Powers,00-0027064,no,IND,CB,11,0,2,0,42,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,40,45,0,8,0,,,,,,,,,,,,,,
M.King,00-0026548,no,IND,,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Moala,00-0027032,no,IND,,6,0,0,0,20,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Freeney,00-0021146,no,IND,LB,4,5,0,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bethea,00-0024421,no,IND,SS,29,1,1,0.5,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Dawson,00-0025629,no,IND,,10,0,0,0,17,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Bullitt,00-0024697,no,IND,,3,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Session,00-0025523,no,IND,,7,0,0,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Hayden,00-0023495,no,IND,,18,1,2,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Foster,00-0025991,no,IND,,8,0,0,3.5,25,0,0,0,2,0,,,,,,,,,,12,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tryon,00-0026264,no,IND,,9,0,0,0,26,0,0,0,1,0,,,,,,,,,,102,133,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Brackett,00-0021484,no,IND,,21,0,0,0.5,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Wheeler,00-0026233,no,IND,OLB,17,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Muir,00-0024692,no,IND,,9,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mathis,00-0022059,no,IND,OLB,16,1,0,11.0,44,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Johnson,00-0025539,no,IND,,6,0,0,0.5,20,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Humber,00-0026672,no,IND,OLB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Garrard,00-0021231,no,JAC,,,,,,,4,3,11,3,-12,,,,,,,,,,,,,,,366,236,15,23,0,0,2734,,,,,,,,,,,,,,,,,,66,136,56,5,0,0,270
M.Jones-Drew,00-0024275,no,JAC,,,,,,,2,2,2,2,0,,,,,,,,,,,,,,,1,0,1,0,0,0,0,,,,,,,,,,,207,26,34,2,0,0,317,300,274,41,5,0,0,1323
R.Jennings,00-0027155,no,JAC,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,26,0,0,0,223,84,187,93,4,0,0,459
M.Lewis,00-0024243,no,JAC,TE,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,127,58,10,0,0,700,,,,,,,
Z.Miller,00-0027125,no,JAC,TE,,,,,,,,,,,,,,,,,,,,22,22,0,1,0,,,,,,,,,,,,,,,,,,126,52,20,1,0,0,216,2,8,0,0,0,0,9
K.Osgood,00-0021570,no,JAC,,,,,,,0,1,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,49,24,6,1,0,0,60,,,,,,,
G.Jones,00-0022897,no,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,11,0,0,0,47,2,3,0,0,0,0,4
M.Thomas,00-0027076,no,JAC,,,,,,,3,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,139,272,78,34,1,304,89,66,4,0,0,820,12,93,0,0,0,0,114
S.Considine,00-0023537,no,JAC,,7,1,1,1,37,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Scobee,00-0022874,no,JAC,,,,,,,,,,,,27,22,587,66,41,0,41,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Podlesh,00-0025488,no,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,26,729,57,2496,,,,,,,,,,,,,,,,,,,
M.Owens,00-0024103,no,JAC,,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,22,22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Underwood,00-0027156,no,JAC,,,,,,,,,,,,,,,,,,,,,146,200,0,24,0,,,,,,,,,,,,,,,,,,82,0,8,0,0,0,111,,,,,,,
J.Durant,00-0025435,no,JAC,OLB,8,0,0,0,47,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Da.Smith,00-0022839,no,JAC,ILB,21,1,1,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Cox,00-0027047,no,JAC,,8,0,4,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harvey,00-0026148,no,JAC,,1,0,0,2.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Morrison,00-0023513,no,JAC,,25,0,0,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Knighton,00-0027046,no,JAC,DT,7,0,1,3.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Kampman,00-0021269,no,JAC,,9,0,0,4.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Alualu,00-0027862,no,JAC,DT,9,0,0,3.5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Middleton,00-0026912,no,JAC,,5,0,1,1.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jones,00-0025532,no,JAC,,2,1,1,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Greene,00-0026960,no,JAC,,20,1,1,0,56,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0024298,no,JAC,,3,0,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mathis,00-0022080,no,JAC,CB,11,1,1,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Orton,00-0023541,no,DEN,,,,,,,4,0,4,0,-1,,,,,,,,,,,,,,,498,293,9,20,1,0,3652,,,,,,,,,,,,,,,,,,22,66,0,0,0,0,98
K.Moreno,00-0026988,no,DEN,,,,,,,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,44,37,3,0,0,372,182,200,11,5,0,0,779
T.Tebow,00-0027876,no,DEN,,,,,,,0,1,1,1,-1,,,,,,,,,,,,,,,82,41,3,5,0,0,654,,,,,,,,,,,,,,,,,,43,90,59,6,0,0,227
C.Buckhalter,00-0020270,no,DEN,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,29,28,2,0,0,240,59,76,7,2,0,0,147
B.Lloyd,00-0022097,no,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,209,77,11,0,0,1448,1,-18,0,0,0,0,-18
E.Royal,00-0026182,no,DEN,WR,0,0,0,0,1,2,2,4,2,0,,,,,,,,,,51,54,0,5,0,,,,,,,,,,,,,131,185,0,25,0,266,31,59,3,0,0,627,6,70,0,0,0,0,61
S.Larsen,00-0026323,no,DEN,,,,,,,,,,,,,,,,,,,,,14,19,0,3,0,,,,,,,,,,,,,,,,,,51,3,5,1,0,0,51,3,15,0,0,0,0,18
J.Gaffney,00-0021163,no,DEN,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,48,65,2,1,0,875,,,,,,,
D.Graham,00-0021154,no,DEN,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,18,0,0,0,148,,,,,,,
D.Gronkowski,00-0027157,no,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,8,0,0,0,64,,,,,,,
M.Prater,00-0023853,no,DEN,K,,,,,,0,1,0,1,0,18,16,363,48,29,0,28,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Colquitt,00-0026516,no,DEN,P,,,,,,0,0,1,0,-13,,,,,,,,,,,,,,,,,,,,,,582,19,866,86,3835,,,,,,,,,,,,,1,0,0,0,0,0,0
P.Cox,00-0027737,no,DEN,CB,1,2,1,0,54,1,0,1,0,0,,,,,,,,,,107,119,0,9,0,,,,,,,,,,,,,7,7,0,3,0,,,,,,,,,,,,,,
R.Ayers,00-0026994,no,DEN,DE,6,1,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Haggan,00-0022034,no,DEN,,12,2,0,5,75,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
