
272,Phillip Daniels,CHI,28,RDE,16,16,0,0,0,0,10,3,0,2,0,0,9.0,44,7,
273,Chartric Darby,TAM,26,,13,0,,,,,,0,0,1,0,0,2.0,6,1,
274,Donovin Darius,JAX,26,SS,11,11,1,39,0,39,7,,,,,,,65,12,
275,James Darling,NYJ,27,,16,0,,,,,,1,0,0,0,0,,16,6,
276,Don Davis,STL,29,LLB,12,8,,,,,,1,0,1,0,0,,20,9,
277,Eric Davis,DEN,33,,16,0,0,0,0,0,1,1,0,1,0,0,,15,0,
278,John Davis,CHI,28,te,16,7,,,,,,,,,,,,1,0,
279,Russell Davis,ARI,26,LDT,16,16,,,,,,,,,,,2.0,37,17,
280,Stephen Davis,WAS,27,RB,16,16,,,,,,0,6,7,0,0,,,,
281,Terrell Davis,DEN,29,RB,8,8,,,,,,0,2,1,0,0,,1,0,
282,Thabiti Davis,NYG,26,,16,0,,,,,,,,,,,,7,2,
283,Brian Dawkins*+,PHI,28,FS,15,15,2,15,0,15,17,2,0,2,49,1,1.5,56,12,
284,JaJuan Dawson,CLE,24,,14,0,,,,,,,,,,,,1,0,
285,Phil Dawson,CLE,26,,16,0,,,,,,,,,,,,1,0,
286,Ron Dayne,NYG,23,rb,16,7,,,,,,0,2,2,-17,0,,2,0,
287,James Dearth,NYJ,25,,16,1,,,,,,,,,,,,3,0,
288,Derrick Deese,SFO,31,LT,16,16,,,,,,0,0,1,0,0,,,,
289,Jerry DeLoach,WAS,24,,15,4,0,0,0,0,1,,,,,,1.0,9,2,
290,Anthony Denman,CLE,22,,11,0,,,,,,,,,,,,10,4,
291,Pat Dennis,DAL,23,,11,0,0,0,0,0,6,,,,,,,20,2,
292,Autry Denson,CHI,25,,16,0,,,,,,0,1,0,0,0,,9,0,
293,Ty Detmer,DET,34,qb,4,4,,,,,,0,3,1,0,0,,,,
294,Jared DeVries,DET,25,,11,0,,,,,,,,,,,,9,4,
295,Na'il Diggs,GNB,23,LLB,16,16,0,0,0,0,6,,,,,,2.0,53,16,
296,Corey Dillon*,CIN,27,RB,16,16,,,,,,0,5,1,0,0,,4,0,
297,Adrian Dingle,SDG,24,,14,0,0,0,0,0,1,,,,,,1.0,10,1,
298,David Dixon,MIN,32,RG,15,14,,,,,,0,0,1,0,0,,,,
299,Gerald Dixon,SDG,32,LLB,16,15,1,6,0,6,3,,,,,,2.0,47,14,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
300,Ron Dixon,NYG,25,,15,0,,,,,,0,2,0,0,0,,4,0,
301,Tony Dixon,DAL,22,,8,0,,,,,,,,,,,1.0,9,2,
302,Jason Doering,IND,23,,16,1,,,,,,,,,,,,24,2,
303,Matt Dominguez,DEN,23,,12,0,,,,,,,,,,,,1,0,
304,Anthony Dorsett,OAK,28,FS,16,16,2,65,2,39,8,0,0,1,0,0,1.0,62,9,
305,Santana Dotson,GNB,32,RDT,16,13,0,0,0,0,1,1,0,0,0,0,3.5,22,12,
306,Dameane Douglas,PHI,25,,16,0,,,,,,,,,,,,13,2,
307,Hugh Douglas*,PHI,30,RDE,15,15,0,0,0,0,2,2,0,0,0,0,9.5,39,7,
308,Marques Douglas,BAL,24,,2,0,,,,,,,,,,,1.0,1,1,
309,Eric Downing,KAN,23,LDT,15,9,0,0,0,0,1,,,,,,1.5,13,6,
310,Chris Draft,ATL,25,LLB,13,10,0,0,0,0,1,,,,,,,54,19,
311,Scott Dragos,CHI,26,,6,0,,,,,,,,,,,,1,0,
312,Tyronne Drakeford,SFO,30,,1,0,,,,,,,,,,,,2,1,
313,Donald Driver,GNB,26,,13,2,,,,,,,,,,,,4,3,
314,Tony Driver,BUF,24,,5,0,,,,,,,,,,,,3,0,
315,Shane Dronett,ATL,30,RDT,15,15,1,-6,0,-6,3,0,1,1,0,0,5.5,31,7,
316,Reuben Droughns,DET,23,,9,3,,,,,,,,,,,,4,0,
317,Ron Dugans,CIN,24,,16,3,,,,,,0,0,1,0,0,,16,3,
318,Jamie Duncan,TAM,26,MLB,15,15,1,9,0,9,3,1,0,0,0,0,2.0,62,21,
319,David Dunn,OAK,29,,10,0,,,,,,0,3,0,0,0,,8,2,
320,Warrick Dunn,TAM,26,RB,13,12,,,,,,0,2,0,0,0,,3,0,
321,Tim Dwight,SDG,26,,10,2,,,,,,0,1,1,0,0,,3,0,
322,Deon Dyer,MIA,24,,16,0,,,,,,0,0,1,0,0,,1,0,
323,Andre Dyson,TEN,22,LCB,14,12,3,36,0,36,16,1,0,0,0,0,,54,4,
324,Kevin Dyson,TEN,26,WR,16,16,,,,,,,,,,,,1,0,
325,Chad Eaton,SEA,29,LDT,16,16,0,0,0,0,2,1,0,1,0,0,1.0,44,13,
326,Paul Edinger,CHI,23,,16,0,,,,,,,,,,,,2,0,
327,Antuan Edwards,GNB,24,,3,0,0,0,0,0,1,0,0,1,-2,0,,5,0,
328,Donnie Edwards,KAN,28,RLB,16,16,0,0,0,0,4,1,0,3,0,0,2.0,97,32,
329,Marc Edwards,NWE,27,FB,16,13,,,,,,0,3,1,0,0,,2,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
330,Mario Edwards,DAL,26,RCB,16,15,1,71,1,71,7,0,0,1,2,0,,42,7,
331,Ron Edwards,BUF,22,,7,3,,,,,,,,,,,,7,3,
332,Troy Edwards,PIT,24,,16,0,,,,,,0,1,1,32,1,,5,3,
333,Ebenezer Ekuban,DAL,25,,1,1,,,,,,,,,,,,1,1,
334,Jason Elam*,DEN,31,,16,0,,,,,,,,,,,,1,0,
335,Shane Elam,SFO,24,,4,0,,,,,,,,,,,,1,0,
336,Greg Ellis,DAL,26,LDE,16,16,0,0,0,0,5,3,0,2,0,0,6.0,45,15,
337,Shaun Ellis,NYJ,24,LDE,16,15,0,0,0,0,2,1,0,0,0,0,5.0,27,12,
338,Luther Elliss,DET,28,RDT,14,13,0,0,0,0,4,1,0,0,0,0,,25,5,
339,Percy Ellsworth,CLE,27,FS,11,9,1,19,0,19,4,,,,,,1.0,39,8,
340,Bert Emanuel,2TM,31,,8,5,,,,,,,,,,,,1,0,
341,Carlos Emmons,PHI,28,RLB,16,15,0,0,0,0,1,,,,,,1.0,61,18,
342,John Engelberger,SFO,25,RDE,15,14,0,0,0,0,4,4,0,0,0,0,4.0,29,1,
343,Demetric Evans,DAL,22,,16,0,0,0,0,0,2,,,,,,1.0,19,4,
344,Doug Evans,CAR,31,RCB,16,16,8,126,1,49,19,2,0,0,0,0,,59,7,
345,Heath Evans,SEA,23,,16,0,,,,,,,,,,,,5,0,
346,Josh Evans,TEN,29,LDT,16,16,0,0,0,0,2,,,,,,5.5,40,12,
347,Jason Fabini,NYJ,27,LT,16,16,,,,,,0,0,1,0,0,,,,
348,Carl Fair,CLE,22,,3,0,,,,,,,,,,,,1,0,
349,Terry Fair,DET,25,RCB,12,12,2,29,1,26,12,,,,,,,37,6,
350,Danny Farmer,CIN,24,,12,1,,,,,,0,1,0,0,0,,1,0,
351,James Farrior,NYJ,26,RLB,16,16,2,84,0,47,9,3,0,0,0,0,1.0,106,36,
352,Mario Fatafehi,ARI,22,,7,1,,,,,,,,,,,,4,4,
353,Kevin Faulk,NWE,25,,15,1,,,,,,0,2,1,0,0,,1,0,
354,Marshall Faulk*+,STL,28,RB,14,14,,,,,,0,3,2,0,0,,4,0,
355,Christian Fauria,SEA,30,TE,16,11,,,,,,0,2,0,0,0,,2,0,
356,Greg Favors,TEN,27,LLB,16,12,1,0,0,0,4,,,,,,1.5,32,18,
357,Brett Favre*,GNB,32,QB,16,16,,,,,,0,16,6,-38,0,,,,
358,Jeff Feagles,SEA,35,,16,0,,,,,,0,2,2,0,0,,,,
359,Jay Feely,ATL,25,,16,0,,,,,,,,,,,,4,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
360,James Fenderson,NOR,25,,4,0,,,,,,,,,,,,2,0,
361,Nick Ferguson,NYJ,27,,16,1,,,,,,1,0,1,0,0,,21,5,
362,Frank Ferrara,NYG,26,,9,0,,,,,,,,,,,1.0,6,4,
363,John Fiala,PIT,28,,16,0,0,0,0,0,1,0,0,1,0,0,,10,4,
364,Jay Fiedler,MIA,30,QB,16,16,,,,,,0,6,0,0,0,,1,0,
365,Mark Fields,STL,29,RLB,14,12,1,30,0,30,6,,,,,,,48,15,
366,Jim Finn,IND,25,,15,0,,,,,,,,,,,,11,3,
367,Brian Finneran,ATL,25,,16,1,,,,,,,,,,,,7,1,
368,Bryce Fisher,BUF,24,,13,2,0,0,0,0,1,,,,,,3.0,20,13,
369,Jason Fisk,TEN,29,RDT,16,16,,,,,,1,0,1,0,0,2.5,25,16,1
370,Jim Flanigan,GNB,30,LDT,16,8,0,0,0,0,3,,,,,,4.5,26,14,
371,Zeron Flemister,WAS,25,,16,1,,,,,,,,,,,,5,2,
372,Jamar Fletcher,MIA,22,,14,2,,,,,,,,,,,,8,2,
373,London Fletcher,STL,26,MLB,16,16,2,18,0,18,5,4,0,0,0,0,4.5,89,27,
374,Terrell Fletcher,SDG,28,,13,0,,,,,,0,1,0,0,0,,1,0,
375,Erik Flowers,BUF,23,rde,15,6,,,,,,,,,,,2.0,14,7,
376,Lee Flowers,PIT,28,SS,15,15,0,0,0,0,4,,,,,,1.0,48,13,
377,Doug Flutie,SDG,39,QB,16,16,,,,,,0,7,5,-8,0,,,,
378,Mike Flynn,BAL,27,C,16,16,,,,,,0,1,1,-3,0,,,,
379,Spencer Folau,MIA,28,LT,16,15,,,,,,0,0,1,0,0,,,,
380,Steve Foley,CIN,26,LLB,12,12,,,,,,2,0,0,0,0,,24,14,
381,Albert Fontenot,SDG,31,,16,2,1,0,0,0,1,,,,,,1.0,4,3,
382,Henry Ford,TEN,30,,16,0,,,,,,,,,,,1.0,16,11,
383,Jay Foreman,BUF,25,RLB,16,16,,,,,,1,0,2,0,0,2.5,72,29,
384,Larry Foster,DET,25,wr,13,5,,,,,,0,1,1,0,0,,10,1,
385,Bubba Franks*,GNB,23,TE,16,14,,,,,,,,,,,,1,1,
386,Rob Fredrickson,ARI,30,RLB,15,15,0,0,0,0,2,1,0,0,0,0,4.0,72,21,
387,Antonio Freeman,GNB,29,WR,16,16,,,,,,0,1,1,0,0,,1,0,
388,Arturo Freeman,MIA,25,,16,4,1,0,0,0,7,0,0,2,-5,0,1.0,27,9,
389,Gus Frerotte,DEN,30,,4,1,,,,,,0,2,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
390,Byron Frisch,DAL,25,,13,0,0,0,0,0,2,,,,,,3.0,7,2,
391,Scott Frost,CLE,26,,12,0,,,,,,0,0,1,0,0,,11,3,
392,Chris Fuamatu-Ma'afala,PIT,24,rb,16,5,,,,,,,,,,,,3,2,
393,Mondriel Fulcher,OAK,25,,13,1,,,,,,,,,,,,7,1,
394,Corey Fuller,CLE,30,LCB,16,16,3,82,1,49,21,2,0,1,0,0,,70,15,
395,Curtis Fuller,SEA,23,,10,1,0,0,0,0,2,,,,,,,14,3,
396,Oronde Gadsden,MIA,30,WR,14,14,,,,,,0,1,1,0,0,,1,0,
397,Joey Galloway,DAL,30,WR,16,16,,,,,,0,1,1,0,0,,,,
398,Scott Galyon,MIA,27,,16,2,1,0,0,0,1,0,0,1,0,0,1.0,10,10,
399,Trent Gamble,MIA,24,,1,0,,,,,,,,,,,,0,1,
400,Rich Gannon*,OAK,36,QB,16,16,,,,,,0,13,3,-8,0,,1,0,
401,Jeff Garcia*,SFO,31,QB,16,16,,,,,,0,9,5,-1,0,,1,0,
402,Daryl Gardener,MIA,28,RDT,8,8,0,0,0,0,2,1,0,0,0,0,4.0,17,11,
403,Barry Gardner,PHI,25,,16,0,,,,,,1,0,0,0,0,,24,5,
404,Chris Gardocki,CLE,31,,16,0,,,,,,,,,,,,2,0,
405,Kelvin Garmon,DAL,25,RG,16,16,,,,,,0,0,1,0,0,,,,
406,Charlie Garner,OAK,29,RB,16,16,,,,,,0,2,0,0,0,,2,0,
407,Sam Garnes,NYG,27,SS,16,16,1,5,0,5,8,,,,,,,59,15,
408,Winfield Garnett,MIN,25,,12,2,0,0,0,0,1,,,,,,2.0,12,7,
409,Olandis Gary,DEN,26,,9,1,,,,,,,,,,,,1,0,
410,Willie Gary,STL,23,,7,0,,,,,,,,,,,,6,0,
411,Sam Gash,BAL,32,,16,4,,,,,,,,,,,,2,0,
412,Ben Gay,CLE,21,,16,0,,,,,,0,4,1,0,0,,,,
413,Trevor Gaylor,SDG,24,,7,3,,,,,,,,,,,,1,0,
414,Kabeer Gbaja-Biamila,GNB,24,,16,0,0,0,0,0,1,3,0,1,0,0,13.5,18,5,
415,Eddie George,TEN,28,RB,16,16,,,,,,0,8,3,0,0,,4,0,
416,Jeff George,WAS,34,,2,2,,,,,,0,2,1,0,0,,,,
417,Reggie Germany,BUF,23,,16,1,,,,,,0,0,1,0,0,,5,0,
418,Damon Gibson,JAX,26,,16,0,,,,,,0,3,1,0,0,,1,0,
419,David Gibson,TAM,24,,13,0,,,,,,,,,,,,7,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
420,Derrick Gibson,OAK,22,,16,0,1,9,0,9,4,,,,,,,15,1,
421,Oliver Gibson,CIN,29,LDT,16,16,0,0,0,0,3,0,0,1,0,0,3.0,45,10,
422,Sean Gilbert,CAR,31,LDT,9,9,,,,,,1,0,0,0,0,2.0,22,2,
423,Jason Gildon*+,PIT,29,LOLB,16,16,1,0,0,0,8,3,0,2,27,1,12.0,42,11,
424,Chris Gizzi,GNB,26,,12,1,,,,,,1,0,0,0,0,,14,5,
425,Steve Gleason,NOR,24,,7,0,,,,,,0,0,1,0,0,,2,0,
426,Aaron Glenn,NYJ,29,LCB,13,12,5,82,1,60,14,1,1,2,2,0,,27,6,
427,Jason Glenn,NYJ,22,,15,0,,,,,,,,,,,,10,0,
428,La'Roi Glover*,NOR,27,RDT,16,16,,,,,,3,1,2,12,0,8.0,36,11,
429,Randall Godfrey,TEN,28,MLB,14,14,1,5,0,5,3,1,0,0,0,0,1.0,61,16,
430,Nick Goings,CAR,23,,13,2,,,,,,0,1,0,0,0,,1,0,
431,Ian Gold*,DEN,23,,16,0,0,0,0,0,3,1,0,2,0,0,3.0,36,5,
432,Jack Golden,NYG,24,,16,0,,,,,,,,,,,,3,2,
433,Tony Gonzalez*+,KAN,25,TE,16,16,,,,,,,,,,,,2,0,
434,Jeff Gooch,TAM,27,,13,0,,,,,,,,,,,0.5,12,9,
435,Herbert Goodman,GNB,24,,7,0,,,,,,,,,,,,1,1,
436,Darrien Gordon,ATL,31,,16,2,1,7,0,7,2,0,4,3,0,0,,9,4,
437,Toby Gowin,NOR,26,,16,0,,,,,,,,,,,,4,0,
438,Scott Gragg,SFO,29,RT,16,16,,,,,,0,0,1,0,0,,,,
439,DeMingo Graham,SDG,28,RG,16,16,,,,,,0,0,1,0,0,,,,
440,Jay Graham,SEA,26,,11,0,,,,,,,,,,,,1,0,
441,Jeff Graham,SDG,32,WR,14,11,,,,,,0,1,0,0,0,,4,0,
442,Kent Graham,WAS,33,,3,0,,,,,,0,2,1,-3,0,,,,
443,Shayne Graham,BUF,24,,6,0,,,,,,,,,,,,2,1,
444,Bill Gramatica,ARI,23,,13,0,,,,,,,,,,,,0,1,
445,Deon Grant,CAR,22,FS,16,16,5,96,0,43,13,,,,,,1.0,59,12,
446,Ernest Grant,MIA,25,,11,3,,,,,,,,,,,0.5,12,8,
447,Orantes Grant,DAL,23,,10,1,,,,,,1,0,1,0,0,,12,4,
448,Paul Grasmanis,PHI,27,,14,2,,,,,,,,,,,2.0,14,5,
449,Chris Gray,SEA,31,RG,16,16,,,,,,0,0,2,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
450,Elvis Grbac,BAL,31,QB,14,14,,,,,,0,9,2,-2,0,,1,0,
451,Ahman Green*,GNB,24,RB,16,16,,,,,,0,5,2,0,0,,3,0,
452,Barrett Green,DET,24,RLB,14,10,0,0,0,0,3,1,0,0,0,0,1.0,54,25,
453,Darrell Green,WAS,41,,16,4,1,0,0,0,7,,,,,,,33,4,
454,Donny Green,2TM,24,,2,0,,,,,,,,,,,,2,0,
455,Jacquez Green,TAM,25,WR,12,10,,,,,,,,,,,,2,1,
456,Michael Green,CHI,25,,16,2,0,0,0,0,4,2,0,1,0,0,3.0,63,6,
457,Mike Green,TEN,25,,16,1,,,,,,0,1,1,0,0,,5,0,
458,Ray Green,MIA,24,,4,0,,,,,,,,,,,,1,0,
459,Trent Green,KAN,31,QB,16,16,,,,,,0,11,5,-5,0,,1,0,
460,Victor Green,NYJ,32,SS,16,16,3,76,1,63,4,1,0,1,0,0,,56,31,
461,Morlon Greenwood,MIA,23,RLB,14,12,,,,,,,,,,,1.5,29,29,
462,Donovan Greer,WAS,27,,2,0,,,,,,,,,,,,0,1,
463,Kelly Gregg,BAL,25,,8,1,0,0,0,0,1,,,,,,1.0,7,3,
464,Damian Gregory,MIA,24,,2,0,,,,,,,,,,,,1,1,
465,Brian Griese,DEN,26,QB,15,15,,,,,,0,7,2,-1,0,,4,0,
466,Cornelius Griffin,NYG,25,LDT,16,16,0,0,0,0,2,0,0,1,0,0,2.5,47,16,
467,Robert Griffith,MIN,31,SS,10,9,2,25,0,14,6,1,0,0,0,0,,46,16,
468,Mike Gruttadauria,ARI,29,C,15,15,,,,,,0,1,1,0,0,,,,
469,Clark Haggans,PIT,24,,16,1,,,,,,1,0,0,0,0,,11,9,
470,Az-Zahir Hakim,STL,24,,16,1,,,,,,0,8,1,-12,0,,2,0,
471,Jermaine Haley,MIA,28,rdt,12,5,0,0,0,0,1,,,,,,0.5,10,8,
472,Cory Hall,CIN,25,FS/SS,16,15,0,0,0,0,3,0,0,1,73,0,,32,17,
473,Dante Hall,KAN,23,,13,0,,,,,,0,2,1,0,0,,1,0,
474,James Hall,DET,24,,15,0,0,0,0,0,1,0,0,2,8,1,4.0,26,9,
475,John Hall,NYJ,27,,16,0,,,,,,,,,,,,2,1,
476,Lamont Hall,NOR,27,te,16,6,,,,,,0,1,0,0,0,,1,0,
477,Lemanski Hall,MIN,31,LLB,16,13,0,0,0,0,3,2,0,2,0,0,1.0,46,16,
478,Travis Hall,ATL,29,LDT,16,16,0,0,0,0,3,0,0,1,0,0,2.5,39,12,
479,Darren Hambrick,2TM,26,,14,13,0,0,0,0,2,0,0,1,0,0,,56,19,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
480,Troy Hambrick,DAL,25,FB,16,11,,,,,,0,1,2,0,0,,7,0,
481,Bobby Hamilton,NWE,30,LDE,16,15,0,0,0,0,5,0,0,1,0,0,7.0,31,21,
482,Conrad Hamilton,ATL,27,,6,0,0,0,0,0,3,1,0,0,0,0,,11,1,
483,Keith Hamilton,NYG,30,RDT,13,13,0,0,0,0,3,,,,,,6.0,19,15,
484,Uhuru Hamiter,PHI,28,,1,0,,,,,,,,,,,,1,0,
485,Casey Hampton,PIT,24,NT,16,11,,,,,,0,0,1,0,0,1.0,9,13,
486,Jermaine Hampton,IND,22,,10,0,,,,,,,,,,,,7,2,
487,William Hampton,PHI,26,,13,0,1,33,1,33,1,0,0,1,0,0,,9,1,
488,Norman Hand,NOR,29,LDT,13,13,,,,,,,,,,,3.5,25,11,
489,Karl Hankton,CAR,31,,11,0,,,,,,,,,,,,7,2,
490,Phil Hansen,BUF,33,LDE,12,12,1,17,0,17,3,,,,,,3.0,22,9,
491,Chris Hanson,JAX,25,,16,0,,,,,,0,1,1,-25,0,,1,0,
492,Jason Hanson,DET,31,,16,0,,,,,,,,,,,,0,1,
493,Patrick Hape,DEN,27,FB,15,8,,,,,,,,,,,,1,0,
494,Kevin Hardy,JAX,28,LLB,9,9,0,0,0,0,3,0,0,1,0,0,5.5,56,13,
495,Deveron Harper,CAR,24,,8,1,,,,,,,,,,,,8,0,
496,Nick Harper,IND,27,,13,2,2,17,0,14,8,0,1,1,0,0,,24,7,
497,Al Harris,PHI,27,,16,2,2,22,0,14,12,,,,,,,20,2,
498,Antwan Harris,NWE,24,,11,1,0,0,0,0,1,,,,,,,4,3,
499,Bernardo Harris,GNB,30,MLB,16,16,2,12,0,8,4,1,0,3,0,0,2.5,67,28,
500,Corey Harris,BAL,32,SS,16,16,2,1,0,1,8,3,0,4,8,0,,73,10,
501,Corey Harris,KAN,25,,4,0,,,,,,0,0,1,-4,0,,1,0,
502,Derrick Harris,SDG,29,,16,0,,,,,,0,0,1,6,1,,11,2,
503,Jackie Harris,DAL,33,TE,13,12,,,,,,,,,,,,1,0,
504,Johnnie Harris,OAK,29,ss,16,5,0,0,0,0,1,1,0,0,0,0,0.5,41,7,
505,Walt Harris,CHI,27,LCB,15,14,1,45,1,39,10,1,0,2,0,0,,48,2,
506,Lloyd Harrison,SDG,24,,12,1,0,0,0,0,1,,,,,,1.0,17,2,
507,Marvin Harrison*,IND,29,WR,16,16,,,,,,,,,,,,1,0,
508,Rodney Harrison*,SDG,29,SS,14,14,2,51,0,22,13,2,0,1,0,0,3.5,90,17,
509,Shaunard Harts,KAN,23,,3,0,,,,,,,,,,,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
510,Ed Hartwell,BAL,23,,16,0,,,,,,0,0,1,0,0,,,,
511,Matt Hasselbeck,SEA,26,QB,13,12,,,,,,0,6,0,-16,0,,2,0,
512,James Hasty,OAK,36,,1,0,,,,,,,,,,,,1,0,
513,Tim Hauck,PHI,35,,16,0,,,,,,0,0,1,0,0,,17,5,
514,Michael Hawkes,CAR,24,,2,0,,,,,,0,0,1,0,0,,1,0,
515,Artrell Hawkins,CIN,25,RCB,14,13,3,26,0,22,6,2,0,1,0,0,,47,10,
516,Duane Hawthorne,DAL,25,LCB,16,11,2,28,0,22,10,,,,,,,53,12,
517,Michael Hawthorne,NOR,24,,11,2,,,,,,,,,,,,19,3,
518,Chris Hayes,NYJ,29,,16,1,,,,,,1,0,0,0,0,,7,7,
519,Donald Hayes,CAR,26,WR,16,15,,,,,,0,1,1,0,0,,1,1,
520,Reggie Hayward,DEN,22,,6,2,,,,,,,,,,,3.0,15,3,
521,Jeff Hazuga,MIN,23,,3,0,,,,,,,,,,,,1,1,
522,Todd Heap,BAL,21,te,12,6,,,,,,0,1,0,0,0,,1,0,
523,Ronnie Heard,SFO,25,,16,0,0,0,0,0,2,2,0,0,0,0,1.0,31,8,
524,Garrison Hearst*,SFO,30,RB,16,16,,,,,,0,1,1,0,0,,,,
525,Rodney Heath,CIN,27,lcb,5,5,0,0,0,0,4,1,0,1,0,0,,16,3,
526,Steve Heiden,SDG,25,TE,16,10,,,,,,,,,,,,2,0,
527,Nate Hemsley,CAR,27,,9,3,,,,,,,,,,,,20,3,
528,Jamie Henderson,NYJ,22,,16,1,1,5,0,5,1,,,,,,,17,9,
529,William Henderson,GNB,30,FB,16,8,,,,,,0,0,2,0,0,,9,0,
530,Tommy Hendricks,MIA,23,,16,1,,,,,,,,,,,,16,7,
531,Anthony Henry,CLE,25,,16,2,10,177,1,97,17,,,,,,,44,10,
532,Travis Henry,BUF,23,RB,13,12,,,,,,0,5,2,0,0,,,,
533,Craig Hentrich,TEN,30,,16,0,,,,,,,,,,,,3,0,
534,Kim Herring,STL,26,FS,16,15,1,15,0,15,4,1,0,0,0,0,,52,6,
535,Chris Hetherington,CAR,29,,16,1,,,,,,,,,,,,5,0,
536,Eric Hicks,KAN,25,LDE,16,16,0,0,0,0,1,3,0,1,0,0,3.5,42,10,
537,Raion Hill,BUF,25,SS,15,13,0,0,0,0,3,2,0,1,0,0,,31,21,
538,Renaldo Hill,ARI,23,,14,1,0,0,0,0,1,,,,,,0.5,19,6,
539,Ike Hilliard,NYG,25,WR,14,10,,,,,,,,,,,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,John Hilliard,SEA,25,RDE,16,8,,,,,,,,,,,,9,8,
541,Jimmy Hitchcock,CAR,31,lcb,16,7,3,65,0,35,11,,,,,,,45,8,
542,Nate Hobgood-Chittick,KAN,27,,10,1,,,,,,,,,,,,7,0,
543,Sedrick Hodge,NOR,23,,16,1,0,0,0,0,1,,,,,,,18,3,
544,James Hodgins,STL,24,FB,16,11,,,,,,,,,,,,3,1,
545,Robert Holcombe,STL,26,,16,0,,,,,,0,1,0,0,0,,12,0,
546,Curtis Holden,NOR,22,,12,0,,,,,,,,,,,,7,0,
547,Warrick Holdman,CHI,26,RLB,16,15,1,0,0,0,9,3,0,0,0,0,1.5,93,14,
548,John Holecek,SDG,29,,11,0,,,,,,,,,,,,12,1,
549,Vonnie Holliday,GNB,26,LDE,16,16,0,0,0,0,6,1,0,3,11,0,7.0,46,26,
550,Rashad Holman,SFO,23,,16,1,1,19,0,19,2,,,,,,,46,6,
551,Rob Holmberg,3TM,30,,7,2,,,,,,1,0,0,0,0,,10,2,
