
275,Matt Cushing,PIT,29,,16,0,,,,,,,,,,,,2,0,
276,Lional Dalton,KAN,29,RDT,16,13,,,,,,0,0,1,0,0,4.0,19,2,
277,Phillip Daniels,WAS,31,rde,5,5,,,,,,0,0,1,0,0,1.0,4,0,
278,Karlos Dansby,ARI,23,LLB,15,11,1,2,0,2,5,1,0,3,0,0,5.0,43,17,
279,Chartric Darby,TAM,29,RDT,16,16,,,,,,1,0,1,0,0,,39,10,
280,Jean-Phillipe Darche,SEA,29,,16,0,,,,,,,,,,,,3,1,
281,Donovin Darius,JAX,29,SS,16,16,5,80,0,37,7,2,0,4,0,0,,59,28,
282,Devard Darling,BAL,22,,3,0,,,,,,0,1,0,0,0,,1,0,
283,James Darling,ARI,30,RLB,15,15,1,65,0,65,6,2,1,0,0,0,1.0,75,18,
284,Najeh Davenport,GNB,25,,11,1,,,,,,0,1,0,0,0,,2,0,
285,Jason David,IND,22,RCB,16,11,4,36,1,34,15,1,0,0,0,0,,47,4,
286,Andra Davis,CLE,26,MLB,11,11,3,35,0,30,6,0,0,1,0,0,0.5,53,18,
287,Andre' Davis,CLE,25,wr,7,7,,,,,,,,,,,,3,0,
288,Don Davis,NWE,32,,16,2,0,0,0,0,1,,,,,,,20,12,
289,James Davis,DET,25,LLB,16,15,0,0,0,0,3,0,0,1,0,0,3.5,58,25,
290,Keith Davis,DAL,26,,15,0,,,,,,2,0,0,0,0,,13,4,
291,Leonard Davis,ARI,26,LT,15,15,,,,,,0,0,2,0,0,,,,
292,Rob Davis,GNB,36,,16,0,,,,,,,,,,,,3,2,
293,Rod Davis,MIN,23,,14,0,,,,,,,,,,,,8,1,
294,Russell Davis,ARI,29,LDT,16,16,0,0,0,0,3,1,0,0,0,0,1.0,38,11,
295,Sammy Davis,SDG,24,LCB,12,10,1,4,0,4,10,,,,,,,32,6,
296,Brian Dawkins*+,PHI,31,FS,15,15,4,40,0,32,12,2,0,1,0,0,3.0,61,8,
297,Phil Dawson,CLE,29,,16,0,,,,,,,,,,,,1,0,
298,Ron Dayne,NYG,26,,14,2,,,,,,0,0,1,0,0,,2,0,
299,James Dearth,NYJ,28,,16,0,,,,,,,,,,,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
300,Jake Delhomme,CAR,29,QB,16,16,,,,,,0,12,5,-13,0,,1,0,
301,Jerry DeLoach,HOU,27,,15,3,0,0,0,0,2,,,,,,,17,8,
302,Curtis DeLoatch,NYG,23,,16,0,,,,,,,,,,,,23,4,
303,Will Demps,BAL,25,FS,16,16,1,0,0,0,7,2,0,2,2,0,2.5,66,19,
304,Ryan Denney,BUF,27,lde,16,5,0,0,0,0,2,1,0,0,0,0,3.0,15,19,
305,Pat Dennis,WAS,26,,11,0,,,,,,,,,,,,8,0,
306,Jared DeVries,DET,28,,15,0,0,0,0,0,1,1,0,0,0,0,3.0,16,9,
307,David Diehl,NYG,24,RT,16,16,,,,,,0,0,2,0,0,,,,
308,Na'il Diggs,GNB,26,RLB,14,14,,,,,,,,,,,1.0,61,19,
309,Ken Dilger,TAM,33,TE,16,14,,,,,,,,,,,,1,0,
310,Corey Dillon*,NWE,30,RB,15,14,,,,,,0,5,1,0,0,,,,
311,Adrian Dingle,SDG,27,,10,2,1,1,0,1,1,,,,,,1.0,3,3,
312,Darnell Dinkins,BAL,27,,10,4,,,,,,,,,,,,3,0,
313,Tony Dixon,DAL,25,ss,16,7,0,0,0,0,4,2,0,0,0,0,3.0,31,4,
314,Darnell Dockett,ARI,23,RDT,16,15,1,20,0,20,3,1,0,1,-4,0,3.5,33,6,
315,Ken Dorsey,SFO,23,qb,8,7,,,,,,0,5,1,-3,0,,1,0,
316,Mike Doss,IND,23,SS,10,9,2,32,0,32,2,3,0,0,0,0,1.0,39,7,
317,Hugh Douglas,PHI,33,,16,3,0,0,0,0,1,,,,,,3.0,15,0,
318,Marques Douglas,BAL,27,RDE,16,15,0,0,0,0,2,1,0,0,0,0,5.5,48,24,
319,Eric Downing,SDG,26,,3,0,,,,,,,,,,,,1,0,
320,Chris Draft,ATL,28,MLB,14,13,1,33,0,33,3,1,0,0,0,0,,41,15,
321,Donald Driver,GNB,29,WR,16,11,,,,,,0,2,1,0,0,,4,0,
322,Reuben Droughns,DEN,26,RB,16,15,,,,,,0,5,0,0,0,,4,3,
323,Eddie Drummond*+,DET,24,,11,1,,,,,,0,0,1,0,0,,3,0,
324,Damane Duckett,2TM,23,,6,1,,,,,,,,,,,1.0,2,3,
325,T.J. Duckett,ATL,23,,13,0,,,,,,0,2,0,0,0,,1,0,
326,Jeff Dugan,MIN,23,,14,2,,,,,,,,,,,,2,0,
327,Jamie Duncan,ATL,29,,4,2,0,0,0,0,1,,,,,,,8,0,
328,Warrick Dunn,ATL,29,RB,16,16,,,,,,0,3,1,0,0,,5,0,
329,Tim Dwight,SDG,29,,12,0,,,,,,,,,,,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
330,Andre Dyson,TEN,25,LCB,16,16,6,135,0,44,15,,,,,,,35,6,
331,Glenn Earl,HOU,23,SS,12,9,,,,,,,,,,,,36,8,
332,Nick Eason,CLE,24,,1,0,,,,,,,,,,,,1,1,
333,Omar Easy,KAN,27,,15,0,,,,,,,,,,,,2,0,
334,Chad Eaton,DAL,32,,6,1,,,,,,,,,,,,5,4,
335,Paul Edinger,CHI,26,,16,0,,,,,,,,,,,,2,0,
336,Antuan Edwards,2TM,27,,14,13,0,0,0,0,8,1,0,0,0,0,1.0,47,18,
337,Donnie Edwards,SDG,31,LILB,16,16,5,49,1,30,14,2,0,0,0,0,1.0,104,46,
338,Dwan Edwards,BAL,23,,4,0,,,,,,,,,,,,1,0,
339,Kalimba Edwards,DET,25,,16,0,0,0,0,0,1,2,0,1,0,0,4.5,18,4,
340,Mario Edwards,TAM,29,,15,3,0,0,0,0,4,0,0,1,0,0,,20,2,
341,Ron Edwards,BUF,25,,16,2,0,0,0,0,1,,,,,,4.0,13,8,
342,Steve Edwards,CHI,25,RG,15,8,,,,,,0,0,2,0,0,,,,
343,Ebenezer Ekuban,CLE,28,LDE,16,11,0,0,0,0,2,1,0,2,4,0,8.0,28,9,
344,Aaron Elling,2TM,26,,8,0,,,,,,,,,,,,4,0,
345,Greg Ellis,DAL,29,LDE,16,16,0,0,0,0,9,1,0,0,0,0,9.0,44,15,
346,Shaun Ellis,NYJ,27,LDE,15,15,0,0,0,0,4,2,0,1,0,0,11.0,38,19,
347,Luther Elliss,DEN,31,,8,0,,,,,,,,,,,2.0,6,1,
348,Carlos Emmons,NYG,31,LLB,15,15,0,0,0,0,3,,,,,,1.0,62,35,
349,Justin Ena,TEN,27,llb,16,5,0,0,0,0,1,,,,,,,25,7,
350,John Engelberger,SFO,28,LDE,16,15,0,0,0,0,5,4,0,1,0,0,6.0,24,20,
351,Bobby Engram,SEA,31,wr,13,7,,,,,,0,1,0,0,0,,3,0,
352,Tim Euhus,BUF,24,te,12,5,,,,,,,,,,,,1,0,
353,Demetric Evans,WAS,25,RDE,12,8,0,0,0,0,1,,,,,,2.5,17,9,
354,Heath Evans,SEA,26,,15,0,,,,,,0,1,1,0,0,,7,2,
355,Josh Evans,NYJ,32,,1,0,,,,,,,,,,,,0,1,
356,Lee Evans,BUF,23,WR,16,11,,,,,,0,1,1,0,0,,3,0,
357,Troy Evans,HOU,27,,13,0,,,,,,,,,,,,8,1,
358,Demarcus Faggins,HOU,25,,16,2,3,47,1,43,9,,,,,,,41,4,
359,Jeff Faine,CLE,23,C,13,13,,,,,,0,2,1,-47,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
360,Justin Fargas,OAK,24,,12,0,,,,,,0,1,0,0,0,,6,0,
361,James Farrior*+,PIT,29,LILB,16,16,4,113,1,41,12,3,0,3,0,0,3.0,65,29,
362,Jimmy Farris,ATL,26,,14,0,,,,,,,,,,,,4,1,
363,Mario Fatafehi,DEN,25,LDT,16,16,0,0,0,0,3,0,0,1,8,0,2.5,15,5,
364,Kevin Faulk,NWE,28,,11,1,,,,,,0,2,1,0,0,,1,0,
365,Marshall Faulk,STL,31,RB,14,14,,,,,,0,2,0,0,0,,1,0,
366,Trev Faulk,STL,23,,13,2,,,,,,,,,,,,29,10,
367,Christian Fauria,NWE,33,TE,16,10,,,,,,0,0,1,0,0,,,,
368,Greg Favors,JAX,30,RDE,15,11,0,0,0,0,4,,,,,,5.5,25,11,1
369,Brett Favre,GNB,35,QB,16,16,,,,,,0,4,1,-8,0,,,,
370,Jeff Feagles,NYG,38,,16,0,,,,,,,,,,,,2,0,
371,A.J. Feeley,MIA,27,QB,11,8,,,,,,0,10,1,-4,0,,,,
372,Jay Feely,ATL,28,,16,0,,,,,,,,,,,,1,0,
373,Jason Ferguson,NYJ,30,RDT,16,14,,,,,,2,0,0,0,0,3.5,36,22,
374,Nick Ferguson,DEN,30,,16,1,0,0,0,0,1,,,,,,,23,11,
375,Robert Ferguson,GNB,25,wr,13,5,,,,,,0,1,1,16,0,,5,1,
376,Jay Fiedler,MIA,33,qb,8,7,,,,,,0,9,1,0,0,,,,
377,Mark Fields*,CAR,32,LLB,14,10,1,14,0,14,3,1,0,1,0,0,4.0,50,12,
378,Jim Finn,NYG,28,FB,16,9,,,,,,,,,,,,1,4,
379,Brian Finneran,ATL,28,,12,1,,,,,,0,1,0,0,0,,6,1,
380,Bryce Fisher,STL,27,RDE,16,14,0,0,0,0,1,2,0,0,0,0,8.5,37,11,
381,Tony Fisher,GNB,25,,16,0,,,,,,0,1,1,0,0,,6,3,
382,Travis Fisher,STL,25,RCB,10,10,1,30,0,30,5,1,0,0,0,0,,31,3,
383,Jason Fisk,SDG,32,,15,1,0,0,0,0,2,,,,,,1.0,19,11,
384,Larry Fitzgerald,ARI,21,WR,16,16,,,,,,0,1,1,0,0,,,,
385,Casey Fitzsimmons,DET,24,,16,2,,,,,,,,,,,,5,0,
386,P.J. Fleck,SFO,24,,1,0,,,,,,,,,,,,0,1,
387,Troy Fleming,TEN,24,,16,0,,,,,,0,0,1,0,0,,9,3,
388,Ronald Flemons,MIA,25,,1,0,,,,,,,,,,,,1,0,
389,Jamar Fletcher,SDG,25,,16,0,1,0,0,0,5,0,0,1,7,0,,34,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
390,London Fletcher,BUF,29,MLB,16,16,0,0,0,0,4,2,0,1,0,0,3.5,92,50,
391,Drayton Florence,SDG,24,rcb,13,5,4,54,0,40,8,0,1,0,0,0,,31,5,
392,Erik Flowers,STL,26,,9,0,,,,,,0,1,0,0,0,1.0,8,2,
393,Anthony Floyd,IND,23,,11,2,0,0,0,0,2,,,,,,,27,13,
394,Doug Flutie,SDG,42,,2,1,,,,,,,,,,,,1,0,
395,Steve Foley,SDG,29,ROLB,16,16,2,4,0,4,12,5,0,2,0,0,10.0,47,17,
396,Larry Foote,PIT,24,RILB,16,16,1,1,0,1,2,1,0,1,0,0,3.0,52,17,
397,Jay Foreman,HOU,28,LILB,11,11,0,0,0,0,1,0,0,1,3,0,,53,26,
398,Brock Forsey,MIA,24,,7,0,,,,,,0,1,0,0,0,,1,0,
399,Melvin Fowler,CLE,25,,15,3,,,,,,0,0,1,0,0,,,,
400,Ryan Fowler,DAL,22,,2,0,,,,,,1,0,0,0,0,,1,0,
401,Keyaron Fox,KAN,22,,12,0,,,,,,,,,,,,6,1,
402,Vernon Fox,DET,25,,14,0,,,,,,,,,,,,6,1,
403,Aubrayo Franklin,BAL,24,,6,0,,,,,,,,,,,,2,0,
404,Bubba Franks,GNB,26,TE,16,14,,,,,,,,,,,,2,0,
405,Todd Franz,WAS,28,,16,0,1,22,0,22,1,0,0,1,0,0,,5,2,
406,Lance Frazier,DAL,23,RCB,12,8,2,2,0,2,8,1,2,2,0,0,,34,6,
407,Arturo Freeman,MIA,28,FS,16,9,4,59,0,47,6,0,1,0,0,0,,23,10,
408,Dwight Freeney*+,IND,24,RDE,16,16,0,0,0,0,3,3,0,0,0,0,16.0,31,3,
409,Lennie Friedman,WAS,28,,5,2,,,,,,0,1,1,-11,0,,,,
410,Derrick Frost,CLE,24,,16,0,,,,,,,,,,,,1,1,
411,Scott Fujita,KAN,25,LLB,16,16,0,0,0,0,4,,,,,,4.5,67,23,
412,Corey Fuller,BAL,33,,14,2,,,,,,,,,,,,13,4,
413,Mike Furrey,STL,27,,8,0,,,,,,,,,,,,3,1,
414,Doug Gabriel,OAK,24,wr,16,5,,,,,,0,2,0,0,0,,3,0,
415,Michael Gaines,CAR,24,te,15,6,,,,,,,,,,,,1,0,
416,Robert Gallery,OAK,24,RT,16,15,,,,,,0,0,1,0,0,,,,
417,Joey Galloway,TAM,33,wr,10,7,,,,,,0,3,2,0,0,,3,0,
418,Chris Gamble,CAR,21,RCB,16,16,6,15,0,13,14,1,1,1,0,0,,68,6,
419,Rich Gannon,OAK,39,,3,3,,,,,,0,3,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
420,Jeff Garcia,CLE,34,QB,11,10,,,,,,0,9,0,-9,0,,3,0,
421,Barry Gardner,CLE,28,mlb,14,5,1,30,0,30,2,0,0,1,0,0,,25,15,
422,Gilbert Gardner,IND,22,,11,0,0,0,0,0,1,,,,,,,9,6,
423,Rich Gardner,TEN,23,,15,1,1,-1,0,-1,1,0,2,0,0,0,,11,2,
424,Rod Gardner,WAS,27,WR,16,14,,,,,,,,,,,,1,0,
425,Talman Gardner,NOR,24,,11,1,,,,,,,,,,,,7,0,
426,Kevin Garrett,STL,24,,14,1,0,0,0,0,4,,,,,,,12,4,
427,Roberto Garza,ATL,25,LG,16,15,,,,,,0,0,1,0,0,,,,
428,Antonio Gates*+,SDG,24,TE,15,15,,,,,,,,,,,,1,0,
429,Randall Gay,NWE,22,RCB,15,9,2,23,0,13,6,0,1,2,41,1,,29,5,
430,Akbar Gbaja-Biamila,OAK,25,,14,0,0,0,0,0,2,,,,,,1.0,11,3,
431,Kabeer Gbaja-Biamila,GNB,27,RDE,16,15,0,0,0,0,2,2,0,0,0,0,13.5,33,14,
432,Robert Geathers,CIN,21,,14,1,1,36,1,36,6,1,0,0,0,0,3.5,9,7,
433,Eddie George,DAL,31,RB,13,8,,,,,,0,3,1,0,0,,,,
434,Tony Gilbert,JAX,25,,16,0,,,,,,,,,,,,5,0,
435,Jason Gildon,JAX,32,,9,0,,,,,,,,,,,3.0,11,1,
436,Bryan Gilmore,MIA,26,,16,2,,,,,,0,1,0,0,0,,4,3,
437,John Gilmore,CHI,25,,16,1,,,,,,,,,,,,12,1,
438,David Givens,NWE,24,WR,15,12,,,,,,,,,,,,5,0,
439,Steve Gleason,NOR,27,,15,0,,,,,,,,,,,,7,2,
440,Aaron Glenn,HOU,32,LCB,16,16,5,40,0,23,14,0,2,1,0,0,,55,8,
441,Jason Glenn,NYJ,25,,10,0,,,,,,0,0,2,2,0,,7,3,
442,Terry Glenn,DAL,30,wr,6,6,,,,,,,,,,,,1,0,
443,La'Roi Glover*,DAL,30,RDT,16,16,0,0,0,0,1,1,0,0,0,0,7.0,32,9,
444,Junior Glymph,ATL,24,,3,0,,,,,,,,,,,1.0,4,0,
445,Randall Godfrey,SDG,31,RILB,15,15,0,0,0,0,3,3,0,1,0,0,2.0,65,19,
446,Mike Goff,SDG,28,RG,16,16,,,,,,0,0,2,11,0,,,,
447,Nick Goings,CAR,26,RB,16,8,,,,,,0,1,1,0,0,,7,2,
448,Ian Gold,TAM,26,LLB,16,13,1,31,0,31,3,,,,,,0.5,54,17,
449,Joaquin Gonzalez,CLE,25,RT,16,11,,,,,,0,0,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
450,Tony Gonzalez*,KAN,28,TE,16,16,,,,,,0,0,1,0,0,,1,0,
451,Jeff Gooch,TAM,30,,16,1,,,,,,,,,,,0.5,23,7,
452,Andre' Goodman,DET,26,,11,4,1,0,0,0,2,1,0,0,0,0,,23,5,
453,Joey Goodspeed,STL,26,fb,16,5,,,,,,0,1,0,0,0,,3,0,
454,Amon Gordon,CLE,23,,6,0,,,,,,,,,,,,5,2,
455,Lamar Gordon,MIA,24,,3,2,,,,,,0,1,1,0,0,,,,
456,Toby Gowin,NYJ,29,,16,0,,,,,,,,,,,,4,1,
457,Daniel Graham,NWE,26,TE,14,14,,,,,,,,,,,,2,0,
458,Earnest Graham,TAM,24,,9,0,,,,,,,,,,,,1,0,
459,Shayne Graham,CIN,27,,16,0,,,,,,,,,,,,3,1,
460,Charles Grant,NOR,26,LDE,16,16,1,8,0,8,7,3,0,1,0,0,10.5,65,13,
461,DeLawrence Grant,OAK,25,LLB,9,9,0,0,0,0,1,,,,,,2.0,14,6,
462,Deon Grant,JAX,25,FS,16,16,2,4,0,4,8,0,0,1,0,0,1.0,50,15,
463,Paul Grasmanis,PHI,30,,4,0,,,,,,,,,,,,10,0,
464,Bobby Gray,CHI,26,,10,4,1,31,0,31,1,,,,,,,19,6,
465,Ahman Green*,GNB,27,RB,15,15,,,,,,0,7,2,0,0,,,,
466,Barrett Green,NYG,27,RLB,10,9,0,0,0,0,3,2,0,2,16,1,,24,13,
467,Brandon Green,JAX,24,,3,0,,,,,,,,,,,,2,1,
468,Howard Green,NOR,25,LDT,14,12,,,,,,1,0,0,0,0,,17,10,
469,Jamaal Green,PHI,24,,8,0,,,,,,,,,,,1.0,2,0,
470,Jarvis Green,NWE,25,,16,1,0,0,0,0,1,1,0,3,0,1,4.0,15,6,
471,Louis Green,DEN,25,,6,0,,,,,,,,,,,,5,0,
472,Michael Green,CHI,28,SS,16,16,2,0,0,0,9,2,0,4,3,0,1.5,82,24,
473,Roderick Green,BAL,22,,9,0,,,,,,,,,,,,5,1,
474,Trent Green,KAN,34,QB,16,16,,,,,,0,11,3,-6,0,,1,0,
475,William Green,CLE,25,RB,15,13,,,,,,0,3,0,0,0,,0,1,
476,Morlon Greenwood,MIA,26,RLB,16,15,0,0,0,0,3,,,,,,,66,42,
477,Jabari Greer,BUF,22,,12,1,0,0,0,0,3,,,,,,1.0,14,1,
478,Kelly Gregg,BAL,28,NT,14,14,0,0,0,0,1,1,0,1,0,0,1.5,43,17,
479,Damian Gregory,TAM,27,,6,0,,,,,,,,,,,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
480,Nick Greisen,NYG,25,rlb,15,7,0,0,0,0,6,1,0,1,0,0,2.0,60,19,
481,Brian Griese,TAM,29,QB,11,10,,,,,,0,6,2,-7,0,,2,0,
482,Cornelius Griffin,WAS,28,RDT,15,15,0,0,0,0,6,0,0,1,0,0,6.0,56,14,
483,Justin Griffith,ATL,24,FB,12,11,,,,,,,,,,,,1,0,
484,Robert Griffith,CLE,34,SS,16,16,1,18,0,18,3,,,,,,1.0,92,26,
485,DeJuan Groce,STL,24,,11,4,0,0,0,0,4,,,,,,,29,0,
486,Brock Gutierrez,SFO,31,C,16,15,,,,,,0,1,1,-7,0,,,,
487,Adam Haayer,MIN,27,,4,1,,,,,,0,0,1,0,0,,,,
488,Rex Hadnot,MIA,22,rg,14,7,,,,,,0,0,1,0,0,,,,
489,Mario Haggan,BUF,24,,16,0,,,,,,1,0,2,0,0,,14,4,
490,Clark Haggans,PIT,27,LOLB,13,13,0,0,0,0,1,2,0,1,0,0,6.0,30,7,
491,Az-Zahir Hakim,DET,27,wr,12,5,,,,,,,,,,,,1,0,
492,Jermaine Haley,WAS,31,,13,1,,,,,,1,0,1,0,0,1.0,8,1,
493,Carlos Hall,TEN,25,RDE,14,14,0,0,0,0,1,0,0,1,0,0,2.5,26,15,
494,Cory Hall,ATL,28,FS,14,13,0,0,0,0,2,0,0,1,0,0,,42,11,
495,DeAngelo Hall,ATL,21,LCB,10,9,2,50,1,48,6,1,0,0,0,0,0.5,28,7,
496,James Hall,DET,27,RDE,16,16,1,30,0,30,5,4,0,1,0,0,11.5,38,10,
497,John Hall,WAS,30,,8,0,,,,,,,,,,,,2,1,
498,Travis Hall,ATL,32,,15,0,0,0,0,0,3,1,0,1,0,0,3.0,21,7,
499,Ben Hamilton,DEN,27,LG,16,16,,,,,,0,0,1,0,0,,,,
500,Bobby Hamilton,OAK,33,RDE,16,15,0,0,0,0,3,,,,,,1.0,34,23,
501,Ken Hamlin,SEA,23,FS,16,16,4,48,0,24,9,1,0,0,0,0,2.0,64,16,
502,Casey Hampton,PIT,27,nt,6,6,,,,,,,,,,,,8,7,
503,William Hampton,CAR,29,,4,0,,,,,,,,,,,,2,0,
504,Norman Hand,NYG,32,LDT,11,11,0,0,0,0,1,,,,,,1.0,11,4,
505,Cortez Hankton,JAX,23,,12,0,,,,,,,,,,,,5,0,
506,Karl Hankton,CAR,34,,15,0,,,,,,,,,,,,8,0,
507,Ryan Hannam,SEA,24,,16,0,,,,,,,,,,,,1,0,
508,Chris Hanson,JAX,28,,16,0,,,,,,,,,,,,1,0,
509,Jason Hanson,DET,34,,16,0,,,,,,,,,,,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
510,Joselio Hanson,SFO,23,,13,3,0,0,0,0,6,,,,,,1.0,18,2,
511,Nick Hardwick,SDG,23,C,14,14,,,,,,0,0,1,0,0,,,,
512,Kevin Hardy,CIN,31,LLB,16,14,0,0,0,0,4,,,,,,4.0,42,27,
513,Anthony Hargrove,STL,21,,15,2,0,0,0,0,1,1,0,0,0,0,1.0,23,8,
514,Alan Harper,NYJ,25,,11,0,,,,,,,,,,,,3,2,
515,Deveron Harper,NOR,27,,5,0,0,0,0,0,1,0,0,1,0,0,,4,0,
516,Nick Harper,IND,30,LCB,14,14,3,12,0,12,8,0,0,1,15,0,,58,19,
517,Joey Harrington,DET,26,QB,16,16,,,,,,0,6,0,-6,0,,1,0,
518,Al Harris,GNB,30,RCB,16,16,1,29,0,29,20,,,,,,,56,6,
519,Arlen Harris,STL,24,,14,1,,,,,,0,1,0,0,0,,5,1,
520,Napoleon Harris,OAK,25,RLB,14,9,0,0,0,0,1,,,,,,,47,14,
521,Nick Harris,DET,26,,16,0,,,,,,,,,,,,2,0,
522,Quentin Harris,ARI,27,,16,4,1,-1,0,-1,1,1,0,1,0,0,1.0,32,3,
523,Tommie Harris,CHI,21,LDT,16,16,0,0,0,0,2,1,0,0,0,0,3.5,28,15,
524,Walt Harris,WAS,30,,16,2,2,31,0,31,5,1,0,0,0,0,,15,2,
525,James Harrison,PIT,26,,16,4,0,0,0,0,3,0,0,1,18,1,1.0,36,9,
526,Rodney Harrison,NWE,32,SS,16,16,2,12,0,12,8,3,0,0,0,0,3.0,94,44,
527,Clinton Hart,SDG,27,,14,0,1,13,0,13,2,,,,,,,18,6,
528,Shaunard Harts,KAN,26,fs,16,6,0,0,0,0,1,1,0,0,0,0,,44,8,
529,Ben Hartsock,IND,24,,16,3,,,,,,,,,,,,3,0,
530,Ed Hartwell,BAL,26,LILB,16,15,,,,,,1,0,1,-1,0,,56,41,
531,Justin Hartwig,TEN,26,C,15,15,,,,,,0,0,1,0,0,,,,
532,Matt Hasselbeck,SEA,29,QB,14,14,,,,,,0,5,2,-8,0,,2,0,
533,Artrell Hawkins,CAR,28,,14,4,1,9,0,9,6,3,1,0,0,0,,21,5,
534,Michael Hawthorne,GNB,27,lcb,16,5,0,0,0,0,7,2,0,2,34,1,,36,13,
535,Gerald Hayes,ARI,24,,16,1,,,,,,1,1,1,0,0,,20,4,
536,Michael Haynes,CHI,24,,16,4,1,45,1,45,3,,,,,,2.0,25,6,
537,Verron Haynes,PIT,25,,13,0,,,,,,0,0,1,2,0,,9,1,
538,Albert Haynesworth,TEN,23,RDT,10,10,0,0,0,0,3,2,0,0,0,0,1.0,25,11,
539,Reggie Hayward,DEN,25,RDE,16,15,1,76,0,76,3,1,0,1,0,0,10.5,31,12,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,Ronnie Heard,SFO,28,FS,16,14,1,14,0,14,6,0,0,1,0,0,,59,12,
541,Steve Heiden,CLE,28,TE,13,13,,,,,,0,1,2,0,0,,2,0,
542,Eric Heitmann,SFO,24,LG,16,16,,,,,,0,0,1,0,0,,,,
543,Will Heller,TAM,23,,10,2,,,,,,0,1,1,0,0,,,,
544,E.J. Henderson,MIN,24,MLB,14,14,0,0,0,0,3,1,0,0,0,0,1.0,65,28,
545,John Henderson*,JAX,25,RDT,16,16,0,0,0,0,4,0,0,1,0,0,5.5,62,13,
546,William Henderson*+,GNB,33,FB,16,8,,,,,,,,,,,,9,2,
547,Tommy Hendricks,JAX,26,,15,1,,,,,,,,,,,,22,6,
548,Anthony Henry,CLE,28,LCB,15,14,4,83,0,51,12,,,,,,,67,9,
549,Travis Henry,BUF,26,rb,10,5,,,,,,,,,,,,1,0,
550,Craig Hentrich,TEN,33,,16,0,,,,,,,,,,,,1,0,
