
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,Robert James,ATL,29,,16,0,,,,,,,,,,,,9,2,
541,Tim Jamison,HOU,26,,6,0,0,0,0,0,1,,,,,,1.0,2,1,
542,Quentin Jammer,SDG,33,LCB,16,16,3,89,1,80,9,1,0,3,0,1,,55,9,
543,Ricky Jean-Francois,SFO,26,nt/rdt,16,3,,,,,,,,,,,2.0,12,10,
544,A.J. Jefferson,MIN,24,cb/rcb,15,7,0,0,0,0,5,0,1,1,-2,0,,33,3,
545,Cullen Jenkins,PHI,31,LDT,16,16,0,0,0,0,1,1,0,1,0,0,4.0,22,4,
546,Janoris Jenkins,STL,24,RCB,15,14,4,150,3,41,14,0,3,1,2,1,,64,9,
547,Jarvis Jenkins,WAS,24,DE,16,14,,,,,,,,,,,,11,14,
548,Malcolm Jenkins,NOR,25,FS,13,13,1,55,1,55,7,0,0,1,0,0,,65,29,
549,Mike Jenkins,DAL,27,lcb/rcb,13,2,0,0,0,0,3,,,,,,,10,4,
550,Greg Jennings,GNB,29,wr,8,5,,,,,,,,,,,,1,0,
551,M.D. Jennings,GNB,24,FS/s,16,10,1,72,1,72,2,,,,,,,32,13,
552,Tim Jennings*,CHI,29,LCB,14,14,9,105,1,31,21,,,,,,,55,5,
553,Jerrel Jernigan,NYG,23,,9,0,,,,,,0,1,0,0,0,,2,0,
554,Peria Jerry,ATL,28,de/DT,14,9,,,,,,0,0,1,0,0,,11,3,
555,Andre Johnson*,HOU,31,WR,16,16,,,,,,,,,,,,2,0,
556,Antonio Johnson,IND,28,NT,14,13,,,,,,,,,,,,19,7,
557,Brandon Johnson,PIT,29,,14,0,,,,,,,,,,,,4,6,
558,Calvin Johnson*+,DET,27,WR,16,16,,,,,,0,3,0,0,0,,2,0,
559,Charles Johnson,CAR,26,DE,16,16,0,0,0,0,4,7,0,1,0,0,12.5,30,11,
560,Chris Johnson,BAL,33,cb,5,1,,,,,,1,0,0,0,0,,7,0,
561,D.J. Johnson,WAS,27,,7,0,,,,,,,,,,,,2,1,
562,Derrick Johnson*,KAN,30,RILB,16,16,0,0,0,0,4,4,0,0,0,0,2.0,110,15,
563,George Johnson,2TM,25,,7,0,,,,,,,,,,,,0,5,
564,James-Michael Johnson,CLE,23,LB,10,8,,,,,,,,,,,,18,15,
565,Jarret Johnson,SDG,31,LB,15,14,,,,,,1,0,0,0,0,1.5,27,13,
566,Jeron Johnson,SEA,24,,16,0,,,,,,1,0,0,0,0,2.0,7,5,
567,Leonard Johnson,TAM,22,db/rcb,16,6,3,86,1,83,9,1,1,1,1,0,,32,5,
568,Michael Johnson,CIN,25,DE,16,15,1,3,0,3,2,0,0,1,0,0,11.5,35,17,
569,Rashad Johnson,ARI,26,fs/ss,15,3,2,87,1,53,2,0,0,1,-1,0,,11,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
570,Robert Johnson,TEN,25,fs/s/ss,12,3,1,2,0,2,1,,,,,,,13,6,
571,Spencer Johnson,BUF,31,,14,0,0,0,0,0,1,1,0,0,0,0,2.0,10,9,
572,Steve Johnson,BUF,26,WR,16,16,,,,,,1,1,1,0,0,,,,
573,Steven Johnson,DEN,24,,11,0,,,,,,1,0,0,0,0,,,,
574,Tom Johnson,NOR,28,,15,0,,,,,,,,,,,2.0,18,10,
575,Trumaine Johnson,STL,22,lcb/rcb,16,3,2,4,0,4,8,,,,,,,28,2,
576,Tyrell Johnson,DET,27,,4,0,,,,,,,,,,,,2,1,
577,Will Johnson,PIT,23,fb,16,7,,,,,,0,0,1,0,0,,,,
578,Adam Jones,CIN,29,db/lcb/rcb,16,5,0,0,0,0,9,1,0,0,0,0,1.0,32,5,
579,Arthur Jones,BAL,26,de/dt,16,6,,,,,,1,0,0,0,0,4.5,27,20,
580,Brad Jones,GNB,26,MLB,16,10,0,0,0,0,4,1,0,0,0,0,2.0,56,21,
581,Chandler Jones,NWE,22,DE,14,13,0,0,0,0,5,3,0,0,0,0,6.0,24,21,
582,Colin Jones,CAR,25,,15,0,,,,,,,,,,,,10,4,
583,David Jones,WAS,27,,5,0,,,,,,,,,,,,8,0,
584,Donnie Jones,HOU,32,p,16,0,,,,,,,,,,,,1,1,
585,Edgar Jones,KAN,28,,16,0,,,,,,0,0,2,11,1,,9,1,
586,Jacoby Jones*+,BAL,28,wr,16,3,,,,,,0,2,2,0,0,,1,0,
587,James Jones,GNB,28,WR,16,16,,,,,,,,,,,,1,0,
588,Jason Jones,SEA,26,,12,0,0,0,0,0,4,0,0,1,3,0,3.0,7,3,
589,Julio Jones*,ATL,23,WR,16,15,,,,,,,,,,,,1,0,
590,Reshad Jones,MIA,24,S,16,16,4,28,0,15,9,2,1,2,24,0,1.0,74,21,
591,Taiwan Jones,OAK,24,,14,0,,,,,,0,1,2,-2,0,,11,1,
592,Maurice Jones-Drew,JAX,27,rb,6,5,,,,,,0,2,1,0,0,,1,0,
593,Akeem Jordan,PHI,27,lb,14,7,,,,,,2,0,0,0,0,,35,9,
594,Cameron Jordan,NOR,23,DE/dt,16,16,0,0,0,0,3,3,0,2,0,0,8.0,41,26,
595,Johnathan Joseph*,HOU,28,RCB,14,14,2,88,1,52,11,,,,,,,52,5,
596,Linval Joseph,NYG,24,dt/LDT,16,16,,,,,,1,0,2,16,0,4.0,33,26,
597,Colin Kaepernick,SFO,25,qb,13,7,,,,,,0,9,2,-22,0,,,,
598,Frank Kearse,CAR,24,dt/nt,8,4,,,,,,,,,,,1.0,8,5,
599,Brett Keisel,PIT,34,DE,16,16,0,0,0,0,1,0,0,1,0,0,4.5,26,20,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
600,Thomas Keiser,CAR,23,,4,0,,,,,,,,,,,0.5,2,2,
601,Tommy Kelly,OAK,32,NT,16,16,0,0,0,0,2,0,0,1,0,0,1.5,25,20,
602,Chris Kelsay,BUF,33,de,9,4,,,,,,,,,,,2.0,12,2,1
603,Ma'ake Kemoeatu,BAL,33,NT,15,13,0,0,0,0,2,1,0,0,0,0,1.0,15,14,
604,Lance Kendricks,STL,24,fb/TE,16,14,,,,,,0,1,1,0,0,,3,0,
605,Mychal Kendricks,PHI,22,LB,15,14,0,0,0,0,9,,,,,,1.0,58,17,
606,Shiloh Keo,HOU,25,,16,0,1,1,0,1,1,,,,,,,9,5,
607,Jeremy Kerley,NYJ,24,wr,16,7,,,,,,0,4,1,1,0,,3,0,
608,Ryan Kerrigan*,WAS,24,lb/LOLB,16,16,1,28,1,28,8,2,0,1,0,0,8.5,42,12,
609,Sergio Kindle,BAL,25,,1,0,,,,,,,,,,,,1,0,
610,Jeff King,ARI,29,TE,16,12,,,,,,,,,,,,1,0,
611,Justin King,2TM,25,,5,2,0,0,0,0,2,,,,,,,1,2,
612,Dre Kirkpatrick,CIN,23,,5,0,,,,,,,,,,,,2,0,
613,Ishmaa'ily Kitchen,CLE,24,,15,0,,,,,,,,,,,,6,11,
614,Mathias Kiwanuka,NYG,29,lb,16,5,,,,,,,,,,,3.0,27,10,
615,Karl Klug,TEN,24,dt,16,1,0,0,0,0,1,,,,,,3.5,4,3,
616,Chris Kluwe,MIN,31,p,16,0,,,,,,,,,,,,1,0,
617,Terrance Knighton,JAX,26,dt,16,4,0,0,0,0,1,2,0,0,0,0,2.0,20,12,
618,Sam Koch,BAL,30,p,16,0,,,,,,,,,,,,2,1,
619,Michael Koenen,TAM,30,p,16,0,,,,,,0,1,0,0,0,,1,1,
620,Niko Koutouvides,NWE,31,,14,0,,,,,,,,,,,,3,1,
621,Paul Kruger,BAL,26,de/lb,15,6,1,0,0,0,6,1,0,1,9,0,9.0,30,12,
622,Luke Kuechly,CAR,21,lb/MLB,16,16,2,22,0,25,8,0,0,3,9,0,1.0,103,62,
623,John Kuhn,GNB,30,fb,14,3,,,,,,,,,,,,2,0,
624,Markus Kuhn,NYG,26,rdt,10,1,0,0,0,0,4,,,,,,,4,4,
625,Jacob Lacey,DET,25,lcb/RCB,11,9,1,10,0,10,4,,,,,,,30,6,
626,Emmanuel Lamur,CIN,23,,9,0,0,0,0,0,1,,,,,,,7,4,
627,Derek Landri,PHI,29,rdt,16,7,0,0,0,0,3,,,,,,,13,5,
628,Dawan Landry,JAX,30,SS,16,16,1,47,0,21,2,,,,,,,81,19,
629,LaRon Landry*,NYJ,28,S,16,15,2,42,1,24,8,4,0,0,9,0,,76,24,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
630,Austen Lane,JAX,25,de,11,7,,,,,,1,0,0,0,0,2.0,22,10,
631,Jeremy Lane,SEA,22,rcb,13,3,,,,,,,,,,,,6,5,
632,Jorvorskie Lane,MIA,25,fb,16,5,,,,,,0,3,2,0,0,,0,1,
633,Kendall Langford,STL,26,LDT,16,16,0,0,0,0,2,,,,,,2.0,18,9,
634,Ellis Lankster,NYJ,25,s,15,1,2,0,0,0,6,2,0,0,0,0,1.0,24,5,
635,Ted Larsen,TAM,25,C/rg,16,13,,,,,,0,0,1,0,0,,,,
636,James Laurinaitis,STL,26,MLB,16,16,2,18,0,18,4,0,0,1,4,0,0.5,117,25,
637,Manny Lawson,CIN,28,LB,16,10,0,0,0,0,1,1,0,0,0,0,2.0,30,9,
638,Mike Leach,ARI,36,,16,0,,,,,,0,0,1,0,0,,,,
639,Shane Lechler,OAK,36,p,16,0,,,,,,0,0,1,0,0,,1,0,
640,Patrick Lee,2TM,28,,15,7,1,4,0,4,4,1,0,0,0,0,,31,6,
641,Sean Lee,DAL,26,lb,6,6,1,0,0,0,3,1,0,0,0,0,,36,21,
642,Joe Lefeged,IND,24,ss,16,4,,,,,,0,0,1,4,0,,15,5,
643,Byron Leftwich,PIT,32,qb,2,1,,,,,,0,1,1,0,0,,,,
644,Orie Lemon,DAL,25,,5,0,,,,,,0,0,1,0,0,,2,3,
645,Paris Lenon,ARI,35,LB,16,16,1,0,0,0,3,1,0,1,0,0,2.0,74,29,
646,Brian Leonard,CIN,28,,15,0,,,,,,,,,,,,3,0,
647,Jim Leonhard,DEN,30,fs,16,1,2,0,0,0,3,0,1,1,0,0,,13,5,
648,Mikel Leshoure,DET,22,RB,14,14,,,,,,0,3,0,0,0,,1,0,
649,Anthony Levine,BAL,25,,2,0,,,,,,,,,,,,1,0,
650,Lazarius Levingston,TAM,25,,3,0,,,,,,,,,,,,2,0,
651,DeAndre Levy,DET,25,LB,14,13,1,-1,0,0,3,0,0,1,0,0,,55,25,
652,Keenan Lewis,PIT,26,LCB,16,16,0,0,0,0,23,1,0,0,0,0,,54,15,
653,Kendrick Lewis,KAN,24,FS,9,9,0,0,0,0,2,,,,,,,24,2,
654,LeQuan Lewis,2TM,23,,8,0,1,0,0,0,2,,,,,,,5,1,
655,Marcedes Lewis,JAX,28,TE,16,15,,,,,,0,0,1,0,0,,2,0,
656,Myron Lewis,TAM,25,,8,0,,,,,,,,,,,,3,0,
657,Ray Lewis,BAL,37,mlb,6,6,0,0,0,0,1,1,0,1,0,0,1.0,44,13,
658,Travis Lewis,DET,24,,13,0,,,,,,1,0,0,0,0,,1,0,
659,Chris Lewis-Harris,CIN,23,,2,0,,,,,,,,,,,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
660,Rian Lindell,BUF,35,k,16,0,,,,,,,,,,,,0,1,
661,Ryan Lindley,ARI,23,qb,6,4,,,,,,0,3,1,-10,0,,,,
662,Sean Lissemore,DAL,25,dt/nt,10,6,,,,,,,,,,,1.0,15,20,
663,Greg Little,CLE,23,WR,16,16,,,,,,,,,,,,4,0,
664,Corey Liuget,SDG,22,DE,16,16,0,0,0,0,9,0,0,1,0,0,7.0,36,15,
665,Brandon Lloyd,NWE,31,WR,16,15,,,,,,0,0,1,0,1,,,,
666,Jake Locker,TEN,24,QB,11,11,,,,,,0,4,0,-2,0,,2,0,
667,Curtis Lofton,NOR,26,MLB,16,16,0,0,0,0,7,2,0,2,0,0,1.0,82,41,
668,Stefan Logan,DET,31,,16,0,,,,,,0,6,3,0,0,,5,0,
669,Chris Long,STL,27,DE,16,16,,,,,,,,,,,11.5,25,8,
670,Jake Long,MIA,27,LT,12,12,,,,,,0,0,1,2,0,,,,
671,Kyle Love,NWE,26,DT/rdt,16,11,,,,,,,,,,,1.5,11,14,
672,Dwight Lowery,JAX,26,FS,9,9,1,21,0,21,4,0,0,1,0,0,,26,5,
673,Andrew Luck*,IND,23,QB,16,16,,,,,,0,10,2,-3,0,,,,
674,Ricky Lumpkin,ARI,24,,1,0,,,,,,,,,,,,1,0,
675,Corey Lynch,SDG,27,ss,16,4,2,50,0,30,7,0,0,1,0,0,,32,7,
676,Marshawn Lynch*+,SEA,26,RB,16,15,,,,,,0,5,0,0,0,,3,0,
677,Elbert Mack,NOR,26,cb/lcb,7,2,1,73,1,73,6,,,,,,,9,5,
678,Kaluka Maiava,CLE,25,LB,16,13,0,0,0,0,3,2,0,0,0,0,2.0,30,18,
679,Steve Maneri,KAN,24,TE,13,8,,,,,,0,0,1,0,0,,,,
680,Danieal Manning,HOU,30,SS,16,16,2,59,1,55,8,3,0,1,1,0,1.0,59,18,
681,Eli Manning*,NYG,31,QB,16,16,,,,,,0,5,1,0,0,,,,
682,Peyton Manning*+,DEN,36,QB,16,16,,,,,,0,2,1,0,0,,,,
683,Chris Maragos,SEA,25,,16,0,,,,,,,,,,,,5,6,
684,Owen Marecic,CLE,24,fb,10,2,,,,,,,,,,,,1,0,
685,Sen'Derrick Marks,TEN,25,DT/ldt/rdt,14,14,0,0,0,0,3,1,0,0,0,0,1.5,30,11,
686,Curtis Marsh,PHI,24,,15,0,0,0,0,0,1,,,,,,,11,1,
687,Brandon Marshall*+,CHI,28,WR,16,16,,,,,,0,2,1,0,0,,4,0,
688,Richard Marshall,MIA,28,cb/rcb,4,4,1,7,0,7,5,,,,,,,17,0,
689,Charly Martin,SEA,28,wr,4,1,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
690,Derrick Martin,NWE,27,,5,0,,,,,,,,,,,1.0,4,1,
691,Doug Martin*,TAM,23,RB,16,16,,,,,,0,1,1,0,0,,,,
692,Jonathan Martin,MIA,23,lt/RT,16,16,,,,,,0,0,1,0,0,,,,
693,Keshawn Martin,HOU,22,wr,16,1,,,,,,0,1,1,0,0,,,,
694,Mike Martin,TEN,22,,16,1,,,,,,,,,,,3.0,21,15,
695,Ruvell Martin,BUF,30,,14,0,,,,,,,,,,,,6,1,
696,Sherrod Martin,CAR,28,,12,0,0,0,0,0,3,1,0,0,0,0,,17,3,
697,Vaughn Martin,SDG,26,DE,12,12,,,,,,1,0,0,0,0,1.0,12,7,
698,Mohamed Massaquoi,CLE,26,wr,9,5,,,,,,0,0,1,0,0,,,,
699,Ricardo Mathews,IND,25,de/dt,16,5,0,0,0,0,1,,,,,,,7,6,
700,Rashean Mathis,JAX,32,db/lcb,12,4,0,0,0,0,5,,,,,,,20,0,
701,Robert Mathis*,IND,31,LB,12,12,1,1,0,1,2,1,0,0,0,0,8.0,22,11,
702,Casey Matthews,PHI,23,lb,16,1,,,,,,,,,,,,10,1,
703,Clay Matthews*,GNB,26,ROLB,12,12,0,0,0,0,2,1,0,0,0,0,13.0,32,11,
704,Cliff Matthews,ATL,23,,10,0,,,,,,,,,,,,6,0,
705,Rey Maualuga,CIN,25,lb/MLB,16,16,0,0,0,0,4,0,0,1,0,0,1.0,62,60,
706,Josh Mauga,NYJ,25,,5,0,,,,,,,,,,,,2,1,
707,Byron Maxwell,SEA,24,,9,0,0,0,0,0,3,1,0,1,11,0,,10,4,
708,Aaron Maybin,NYJ,24,,8,0,,,,,,,,,,,,1,0,
709,Jerod Mayo*,NWE,26,LB,16,16,1,0,0,0,3,4,0,1,0,0,3.0,87,60,
710,Joe Mays,DEN,27,mlb,6,4,,,,,,,,,,,0.5,7,12,
711,Taylor Mays,CIN,24,fs/ss,16,3,,,,,,0,0,1,0,0,,11,6,
712,Pat McAfee,IND,25,p,16,0,,,,,,,,,,,,0,1,
713,Darcel McBath,SFO,27,,16,0,,,,,,0,0,1,8,0,,2,0,
714,Turk McBride,NOR,27,,7,0,0,0,0,0,1,,,,,,,6,0,
715,Brice McCain,HOU,26,c/rcb,12,2,1,86,0,86,8,,,,,,0.5,15,4,
716,Bryan McCann,MIA,25,,8,0,0,0,0,0,1,,,,,,1.0,10,0,
717,Colin McCarthy,TEN,23,mlb,7,7,1,49,1,49,1,,,,,,,25,13,
718,Jameel McClain,BAL,27,lb/mlb,13,13,0,0,0,0,3,0,0,1,0,0,,56,22,
719,Robert McClain,ATL,24,cb,15,3,1,32,0,32,10,0,0,2,28,0,,48,7,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
720,Rolando McClain,OAK,23,MLB,11,9,,,,,,1,0,0,0,0,1.0,37,23,
721,Albert McClellan,BAL,26,LB,14,11,0,0,0,0,2,1,0,2,0,0,1.0,29,13,
722,Shea McClellin,CHI,23,,14,0,,,,,,,,,,,2.5,7,7,
723,Devin McCourty,NWE,25,LCB/S,16,16,5,53,0,34,13,2,1,0,0,0,,60,19,
724,Jason McCourty,TEN,25,CB,16,16,4,29,0,28,15,1,0,1,0,0,,73,19,
725,Gerald McCoy*,TAM,24,DT,16,16,0,0,0,0,2,1,0,1,0,0,5.0,23,7,
726,LeSean McCoy,PHI,24,RB,12,12,,,,,,0,4,2,0,0,,,,
727,Danny McCray,DAL,24,SS,15,10,1,0,0,0,2,,,,,,,50,21,
728,Tony McDaniel,MIA,27,,11,0,0,0,0,0,1,0,0,1,0,0,0.5,6,5,
729,Brandon McDonald,TAM,27,cb/db,11,2,1,40,0,40,2,,,,,,,16,8,
730,Clinton McDonald,SEA,25,,14,0,0,0,0,0,1,,,,,,,17,8,
731,Ray McDonald,SFO,28,LDT,16,16,0,0,0,0,1,1,0,0,0,0,2.5,28,10,1
732,Willis McGahee,DEN,31,RB,10,9,,,,,,0,5,1,0,0,,1,0,
733,Terrence McGee,BUF,32,,7,0,0,0,0,0,2,,,,,,,6,2,
734,Rocky McIntosh,STL,30,LB,16,9,1,34,0,34,1,,,,,,1.0,33,11,
735,Corey McIntyre,BUF,33,fb,16,3,,,,,,0,0,1,0,0,,3,3,
736,Garrett McIntyre,NYJ,28,lb,16,4,0,0,0,0,1,0,0,1,0,0,3.5,19,8,
737,Leodis McKelvin,BUF,27,lcb,13,4,1,9,0,9,3,,,,,,,19,1,
738,Tyrone McKenzie,MIN,27,,16,0,,,,,,,,,,,,1,0,
739,Steve McLendon,PIT,26,,16,0,,,,,,1,0,0,0,0,2.0,4,3,
740,Sherrick McManis,CHI,25,,12,0,,,,,,0,0,1,0,0,,,,
741,Randy McMichael,SDG,33,fb/TE/wr,16,10,,,,,,0,1,2,0,0,,0,4,
742,Jerron McMillian,GNB,23,,16,0,1,0,0,0,5,0,0,1,3,0,,14,10,
743,Pernell McPhee,BAL,24,de/dt,12,6,,,,,,,,,,,1.5,18,3,
744,Robert Meachem,SDG,28,wr,15,3,,,,,,,,,,,,2,0,
745,Brandon Mebane,SEA,27,RDT,16,16,0,0,0,0,3,0,0,1,0,0,3.0,31,25,
746,Henry Melton*,CHI,26,DT,14,14,,,,,,2,0,0,0,0,6.0,31,12,
747,Whitney Mercilus,HOU,22,lb,16,4,0,0,0,0,1,2,0,1,0,0,6.0,15,3,
748,Jamon Meredith,TAM,26,RG,14,12,,,,,,0,0,1,0,0,,,,
749,Brandon Meriweather,WAS,28,ss,1,1,1,25,0,25,2,,,,,,,3,4,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
750,Phillip Merling,GNB,27,,3,0,,,,,,,,,,,,1,1,
751,Shawne Merriman,BUF,28,de,10,1,0,0,0,0,1,,,,,,1.0,12,5,
752,William Middleton,JAX,26,rcb,10,3,0,0,0,0,1,,,,,,,14,4,
753,Quintin Mikell,STL,32,fs/SS,16,16,0,0,0,0,2,4,0,0,0,0,3.0,83,18,
754,Jeromy Miles,CIN,25,ss,16,1,0,0,0,0,1,,,,,,,21,7,
755,Brit Miller,STL,26,fb,9,1,,,,,,0,1,1,0,0,,1,0,
756,Bruce Miller,SFO,25,FB,16,13,,,,,,0,0,1,0,0,,9,2,
757,Heath Miller*,PIT,30,TE,15,15,,,,,,,,,,,,3,0,
758,Roy Miller,TAM,25,DT,15,14,0,0,0,0,1,,,,,,,15,8,
759,Von Miller*+,DEN,23,LB,16,16,1,26,1,26,2,6,0,0,0,0,18.5,55,13,
760,Zach Miller,SEA,27,TE,16,15,,,,,,0,1,0,0,0,,1,0,
761,Jeremy Mincey,JAX,29,DE,16,16,0,0,0,0,5,2,0,1,0,0,3.0,35,6,
762,Koa Misi,MIA,25,LB/rolb,14,14,0,0,0,0,2,2,0,0,0,0,3.5,47,13,
763,Charles Mitchell,ATL,23,,10,0,,,,,,,,,,,,0,1,
764,Earl Mitchell,HOU,25,nt,16,3,0,0,0,0,3,1,0,0,0,0,,19,12,
765,Marvin Mitchell,MIN,28,lb,11,1,,,,,,1,0,0,0,0,,9,1,
766,Michael Mitchell,OAK,25,ss,16,2,,,,,,,,,,,1.0,24,8,
767,Fili Moala,IND,27,DT,8,8,0,0,0,0,1,,,,,,,2,12,
768,Arthur Moats,BUF,24,lb,14,4,,,,,,,,,,,,13,5,
769,Tony Moeaki,KAN,25,TE,15,14,,,,,,0,0,1,0,0,,,,
770,D.J. Moore,CHI,25,,13,2,2,2,0,2,6,0,1,0,0,0,,25,5,
771,Denarius Moore,OAK,24,WR,15,15,,,,,,0,3,2,0,0,,2,1,
772,Kyle Moore,BUF,26,de,12,7,,,,,,,,,,,3.0,14,10,
773,Lance Moore,NOR,29,wr,15,7,,,,,,,,,,,,1,0,
774,Marlon Moore,MIA,25,wr,14,2,,,,,,,,,,,,6,1,
775,Mewelde Moore,IND,30,,9,0,,,,,,0,1,0,0,0,,1,1,
776,Rahim Moore,DEN,22,FS,16,15,1,23,0,23,7,0,0,1,0,0,1.0,60,12,
777,Sterling Moore,2TM,22,,13,0,0,0,0,0,2,1,0,1,14,0,,18,4,
778,William Moore*,ATL,27,S/ss,12,12,4,51,0,33,8,2,0,1,0,0,1.0,60,16,
779,Aaron Morgan,2TM,24,,11,0,,,,,,,,,,,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
780,Derrick Morgan,TEN,23,DE,16,16,0,0,0,0,6,1,0,1,0,0,6.5,35,24,
781,Josh Morgan,WAS,27,WR,16,15,,,,,,0,1,2,13,1,,,,
782,Mike Morgan,SEA,24,lb,16,1,,,,,,,,,,,,6,6,
783,Alfred Morris,WAS,24,RB,16,16,,,,,,0,4,2,0,0,,,,
784,Kirk Morrison,BUF,30,,2,0,,,,,,,,,,,,2,0,
785,Dezman Moses,GNB,23,lolb/rolb,16,6,0,0,0,0,2,1,0,0,0,0,4.0,12,12,
786,C.J. Mosley,JAX,29,DT,16,13,,,,,,1,0,3,0,0,2.5,36,9,
787,Randy Moss,SFO,35,wr,16,2,,,,,,0,1,1,0,0,,,,
788,Santana Moss,WAS,33,wr,16,1,,,,,,0,2,1,-4,0,,,,
789,Jonas Mouton,SDG,24,,3,0,,,,,,,,,,,,1,0,
790,Ryan Mouton,TEN,26,db,13,2,0,0,0,0,3,,,,,,,31,11,
791,Daniel Muir,NYJ,29,,3,0,,,,,,,,,,,,1,2,
792,Matthew Mulligan,STL,27,TE/wr,16,9,,,,,,,,,,,,1,0,
793,Ryan Mundy,PIT,27,fs/ss,16,3,0,0,0,0,2,0,0,1,0,0,,20,4,
794,Captain Munnerlyn,CAR,24,LCB,16,11,2,107,2,74,9,0,1,0,0,0,,46,13,
795,Jerome Murphy,3TM,25,,8,0,,,,,,,,,,,,1,1,
796,Louis Murphy,CAR,25,te/wr,16,5,,,,,,0,1,1,0,1,,,,
797,DeMarco Murray,DAL,24,RB,10,10,,,,,,0,3,1,0,0,,2,0,
798,Chris Myers*,HOU,31,C,16,16,,,,,,0,0,1,0,0,,,,
799,Legedu Naanee,MIA,29,wr,4,1,,,,,,0,1,0,0,0,,3,0,
800,Jesse Nading,HOU,27,,16,0,,,,,,,,,,,,10,3,
801,Haruki Nakamura,CAR,26,FS,13,13,2,39,0,21,4,,,,,,,28,17,
802,Mike Neal,GNB,25,de,11,1,,,,,,,,,,,4.5,8,3,
803,Andre Neblett,CAR,24,dt/nt,11,2,,,,,,,,,,,0.5,5,2,
804,Kyle Nelson,SDG,26,,6,0,,,,,,,,,,,,1,0,
805,Reggie Nelson,CIN,29,FS,14,14,3,10,0,10,9,1,0,0,0,0,1.0,56,29,
806,Drake Nevis,IND,23,dt,9,3,,,,,,,,,,,1.0,7,9,
807,Terence Newman,CIN,34,db/LCB/rcb,15,15,2,0,0,0,10,1,0,2,8,0,,53,22,
808,Jamar Newsome,KAN,25,wr,6,2,,,,,,,,,,,,1,0,
809,Cam Newton,CAR,23,QB,16,16,,,,,,0,10,3,-8,0,,,,
