
274,Blake Costanzo,BUF,24,,16,0,,,,,,2,0,0,0,0,,15,0,
275,Jerricho Cotchery,NYJ,26,WR,16,16,,,,,,0,2,1,0,0,,4,1,
276,Terry Cousin,CLE,33,,16,0,1,4,0,4,2,,,,,,,26,7,
277,Mike Cox,KAN,23,fb,16,5,,,,,,0,0,1,1,0,,0,1,
278,Jason Craft,2TM,32,,15,2,1,16,0,16,6,2,0,3,0,0,3.0,61,9,
279,Casey Cramer,MIA,26,,9,2,,,,,,,,,,,,4,2,
280,Patrick Crayton,DAL,29,wr,16,7,,,,,,0,1,1,0,0,,1,0,
281,Josh Cribbs,CLE,25,,15,2,,,,,,0,0,1,0,0,,19,4,
282,Chris Crocker,2TM,28,,14,8,1,22,0,22,3,1,0,0,0,0,1.5,35,9,
283,Antonio Cromartie,SDG,24,RCB,16,15,2,66,1,52,9,0,2,0,0,0,,60,4,
284,Mason Crosby,GNB,24,,16,0,,,,,,,,,,,,4,0,
285,Channing Crowder,MIA,25,LILB,15,13,0,0,0,0,6,1,0,1,11,0,,92,21,
286,Tim Crowder,DEN,23,,6,0,,,,,,,,,,,,1,0,
287,Andrew Crummey,CIN,24,,6,0,,,,,,,,,,,,0,1,
288,Quinton Culberson,STL,23,LLB,16,10,0,0,0,0,2,0,0,1,0,0,,40,10,
289,Daunte Culpepper,DET,31,qb,5,5,,,,,,0,5,1,0,0,,1,0,
290,Tyrone Culver,MIA,25,,15,0,1,1,0,1,3,,,,,,,27,8,
291,Donte Curry,CAR,30,,13,0,,,,,,,,,,,,11,2,
292,Ronald Curry,OAK,29,WR,13,10,,,,,,,,,,,,1,0,
293,Kevin Curtis,PHI,30,WR,9,8,,,,,,,,,,,,1,0,
294,Tony Curtis,DAL,25,te,16,6,,,,,,0,1,1,14,0,,1,0,
295,Jay Cutler*,DEN,25,QB,16,16,,,,,,0,5,0,-11,0,,1,0,
296,Weston Dacus,KAN,23,,8,0,,,,,,,,,,,,6,2,
297,Owen Daniels*,HOU,26,TE,16,16,,,,,,0,2,1,0,0,,1,0,
298,Torrance Daniels,PHI,27,,16,0,,,,,,,,,,,,12,2,
299,Travis Daniels,CLE,26,,7,1,,,,,,,,,,,,4,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
300,Karlos Dansby,ARI,27,RLB,16,16,2,47,0,34,5,2,1,3,0,0,4.0,95,24,
301,Chartric Darby,DET,33,LDT,15,15,,,,,,0,0,1,2,0,1.5,23,9,
302,Kenneth Darby,STL,26,,10,0,,,,,,0,1,0,0,0,,2,0,
303,Jean-Phillipe Darche,KAN,33,,7,0,,,,,,,,,,,,0,1,
304,Devard Darling,KAN,26,WR,16,9,,,,,,,,,,,,7,1,
305,Najeh Davenport,2TM,29,,6,0,,,,,,,,,,,,1,1,
306,Jason David,NOR,26,rcb,14,6,5,83,0,42,10,0,0,1,17,0,,21,2,
307,Andra Davis,CLE,30,LILB,16,16,1,4,0,4,3,,,,,,,62,28,
308,Andre' Davis,HOU,29,,12,0,,,,,,,,,,,,4,0,
309,Buster Davis,IND,25,,6,3,,,,,,,,,,,,18,6,
310,Carey Davis,PIT,27,,14,3,,,,,,0,2,1,0,0,,5,1,
311,Chauncey Davis,ATL,25,,16,1,0,0,0,0,1,1,0,3,1,0,4.0,29,9,
312,Chris Davis,TEN,24,,5,0,,,,,,,,,,,,1,0,
313,Jason Davis,2TM,25,,6,3,,,,,,0,0,1,0,0,,,,
314,Keith Davis,DAL,30,SS,16,9,0,0,0,0,1,,,,,,,30,9,
315,Kellen Davis,CHI,23,,16,0,,,,,,,,,,,,3,1,
316,Rashied Davis,CHI,29,WR,16,12,,,,,,0,0,1,0,1,,6,1,
317,Thomas Davis,CAR,25,RLB,16,16,0,0,0,0,6,2,0,1,0,0,3.5,92,21,
318,Vernon Davis,SFO,24,TE,16,16,,,,,,0,2,1,0,0,,4,0,
319,Brian Dawkins*,PHI,35,FS,16,16,1,25,0,25,6,6,0,1,0,0,3.0,64,11,
320,Keyunta Dawson,IND,23,RDT/L,14,14,,,,,,0,0,1,0,0,,21,21,
321,Thomas DeCoud,ATL,23,,10,0,,,,,,,,,,,,1,1,
322,Jake Delhomme,CAR,33,QB,16,16,,,,,,0,5,1,0,0,,,,
323,Quintin Demps,PHI,23,,16,0,0,0,0,0,1,1,1,0,0,0,1.0,5,2,
324,Will Demps,HOU,29,fs,9,5,,,,,,,,,,,,20,12,
325,John Denney,MIA,30,,16,0,,,,,,0,1,0,-25,0,,0,1,
326,Ryan Denney,BUF,31,RDE,16,11,0,0,0,0,7,1,0,0,0,0,4.0,40,18,
327,Zak DeOssie*,NYG,24,,16,0,,,,,,,,,,,,0,2,
328,Mike DeVito,NYJ,24,,16,0,,,,,,,,,,,0.5,15,9,
329,Jared DeVries,DET,32,LDE,10,10,0,0,0,0,3,0,0,1,0,0,2.0,21,8,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
330,David Diehl,NYG,28,LT,16,16,,,,,,0,0,2,0,0,,1,0,
331,Na'il Diggs,CAR,30,LLB,16,16,1,0,0,0,2,,,,,,1.0,43,11,
332,John DiGiorgio,BUF,26,,6,0,,,,,,,,,,,,3,0,
333,Zach Diles,HOU,23,LLB,8,8,1,0,0,0,2,1,0,0,0,0,1.0,47,19,
334,Darnell Dinkins,CLE,31,,14,2,,,,,,,,,,,,6,0,
335,Jordon Dizon,DET,22,,12,0,,,,,,0,0,1,0,0,,12,12,
336,Tim Dobbins,SDG,26,RILB,16,8,1,4,0,4,4,3,0,0,0,0,,46,11,
337,Derrick Dockery,BUF,28,LG,16,16,,,,,,0,0,1,0,0,,,,
338,Kevin Dockery,NYG,24,,13,1,1,44,0,44,9,,,,,,,37,6,
339,Darnell Dockett,ARI,27,RDT,16,16,0,0,0,0,1,1,0,3,24,1,4.0,37,12,
340,Glenn Dorsey,KAN,23,RDT,16,16,0,0,0,0,1,1,0,0,0,0,1.0,32,14,
341,Ken Dorsey,CLE,27,,4,3,,,,,,0,2,2,-6,0,,,,
342,Mike Doss,CIN,27,,3,0,0,0,0,0,1,,,,,,,1,0,
343,Lionel Dotson,MIA,23,,2,0,,,,,,,,,,,,1,0,
344,Reed Doughty,WAS,26,,4,3,0,0,0,0,1,,,,,,,15,4,
345,Marques Douglas,BAL,31,,16,0,,,,,,,,,,,,24,12,
346,Chris Draft,STL,32,LLB/M,12,9,0,0,0,0,1,,,,,,,33,5,
347,Joel Dreessen,HOU,26,,16,3,,,,,,0,1,1,0,0,,6,2,
348,Donald Driver,GNB,33,WR,16,16,,,,,,,,,,,,3,0,
349,Reuben Droughns,NYG,30,,12,0,,,,,,,,,,,,7,3,
350,Jeff Dugan,MIN,27,,9,2,,,,,,,,,,,,1,0,
351,Elvis Dumervil,DEN,24,RDE,16,15,,,,,,1,0,1,0,0,5.0,17,7,
352,Jo-Lonn Dunbar,NOR,23,,15,2,0,0,0,0,2,,,,,,,4,3,
353,Warrick Dunn,TAM,33,rb,15,6,,,,,,1,0,0,0,0,,1,0,
354,Justin Durant,JAX,23,RLB,14,12,0,0,0,0,5,,,,,,,62,8,
355,Dusty Dvoracek,CHI,25,RDT,12,12,0,0,0,0,2,,,,,,,23,6,
356,Nick Eason,PIT,28,,15,0,0,0,0,0,1,,,,,,1.5,10,7,
357,Kyle Eckel,PHI,27,,5,0,,,,,,,,,,,,1,0,
358,Andrew Economos,TAM,26,,16,0,,,,,,,,,,,,0,1,
359,Braylon Edwards,CLE,25,WR,16,16,,,,,,,,,,,,4,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
360,Donnie Edwards,KAN,35,,7,4,,,,,,,,,,,,26,9,
361,Kalimba Edwards,OAK,29,RDE,14,11,,,,,,1,0,1,0,0,5.0,41,7,
362,Ray Edwards,MIN,23,LDE,15,15,0,0,0,0,3,1,0,0,0,0,5.0,35,19,
363,Ron Edwards,KAN,29,,16,0,,,,,,,,,,,1.0,9,0,
364,Trent Edwards,BUF,25,QB,14,14,,,,,,0,9,1,-1,0,,,,
365,Isaiah Ekejiuba,OAK,27,,16,0,,,,,,1,0,1,0,0,,8,0,
366,Ebenezer Ekuban,DEN,32,LDE,15,10,,,,,,0,0,1,0,0,5.0,29,9,
367,Abram Elam,NYJ,27,SS,16,9,1,92,1,92,3,3,0,0,0,0,2.0,48,21,
368,Chris Ellis,BUF,23,,7,0,,,,,,,,,,,,3,0,
369,Greg Ellis,DAL,33,LOLB,16,16,1,11,0,11,1,0,0,1,0,0,8.0,25,11,
370,Sedrick Ellis,NOR,23,RDT,13,13,0,0,0,0,5,,,,,,4.0,20,10,
371,Shaun Ellis,NYJ,31,LDE,16,16,,,,,,2,0,1,11,1,8.0,41,19,
372,Keith Ellison,BUF,24,LLB,16,14,0,0,0,0,2,0,0,1,0,0,,49,24,
373,John Engelberger,DEN,32,lde,15,6,,,,,,1,0,0,0,0,1.0,24,7,
374,Bobby Engram,SEA,35,WR,13,11,,,,,,0,1,0,0,0,,1,0,
375,Greg Estandia,JAX,26,,16,1,,,,,,0,1,0,-1,0,,3,0,
376,Hiram Eugene,OAK,28,FS,16,10,0,0,0,0,3,1,0,0,0,0,,46,11,
377,Demetric Evans,WAS,29,LDE,16,11,0,0,0,0,2,,,,,,3.5,20,13,
378,Fred Evans,MIN,25,,16,2,,,,,,,,,,,,6,10,
379,Heath Evans,NWE,30,,16,4,,,,,,,,,,,,2,1,
380,Jahri Evans,NOR,25,RG,16,16,,,,,,,,,,,,1,0,
381,Lee Evans,BUF,27,WR,16,16,,,,,,0,2,0,0,0,,4,0,
382,Troy Evans,NOR,31,,15,0,,,,,,0,0,1,0,0,,12,1,
383,Demarcus Faggins,HOU,29,lcb,16,5,0,0,0,0,2,,,,,,,23,5,
384,Alan Faneca*,NYJ,32,LG,16,16,,,,,,0,0,1,0,0,,1,0,
385,Jonathan Fanene,CIN,26,,16,4,,,,,,,,,,,,21,9,
386,Justin Fargas,OAK,28,RB,14,14,,,,,,0,3,1,-12,0,,1,0,
387,James Farrior*,PIT,33,LILB,16,16,0,0,0,0,5,1,0,1,0,0,3.5,87,46,
388,Kevin Faulk,NWE,32,,15,3,,,,,,,,,,,,1,0,
389,Brett Favre*,NYJ,39,QB,16,16,,,,,,0,10,2,-16,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
390,Jeff Feagles*,NYG,42,,16,0,,,,,,,,,,,,1,0,
391,Jay Feely,NYJ,32,,15,0,,,,,,,,,,,,4,1,
392,Daniel Fells,STL,25,,12,1,,,,,,,,,,,,1,0,
393,Jerome Felton,DET,22,fb,13,6,,,,,,,,,,,,1,0,
394,Jason Ferguson,MIA,34,NT/LD,16,13,,,,,,,,,,,,18,4,
395,Nick Ferguson,HOU,34,SS,14,9,0,0,0,0,2,1,0,1,0,0,,48,11,
396,Robert Ferguson,MIN,29,,8,0,,,,,,,,,,,,3,0,
397,Brandon Fields,MIA,24,,16,0,,,,,,0,0,1,0,0,,,,
398,Ronald Fields,SFO,27,,16,0,,,,,,,,,,,,13,6,
399,Yamon Figurs,BAL,25,,12,0,,,,,,0,3,1,0,0,,3,0,
400,Alfred Fincher,WAS,25,,14,0,,,,,,,,,,,,3,3,
401,Derek Fine,BUF,25,te,10,5,,,,,,,,,,,,1,0,
402,Cortland Finnegan*+,TEN,24,RCB,16,16,5,100,1,99,17,,,,,,1.0,58,12,
403,Brian Finneran,ATL,32,,16,0,,,,,,0,1,0,0,0,,2,0,
404,Travis Fisher,DET,29,RCB,14,8,0,0,0,0,5,,,,,,,30,7,
405,Larry Fitzgerald*+,ARI,25,WR,16,16,,,,,,0,1,0,0,0,,2,0,
406,Ryan Fitzpatrick,CIN,26,QB,13,12,,,,,,0,11,8,-12,0,,1,0,
407,Casey Fitzsimmons,DET,28,,14,1,,,,,,1,0,1,0,0,,6,1,
408,Joe Flacco,BAL,23,QB,16,16,,,,,,0,11,3,-23,0,,,,
409,Jamar Fletcher,CIN,29,,11,2,0,0,0,0,3,0,0,1,0,0,,14,2,
410,London Fletcher,WAS,33,MLB,16,16,0,0,0,0,6,1,0,1,12,0,0.5,96,37,
411,Drayton Florence,JAX,28,RCB,15,8,0,0,0,0,3,1,0,2,36,0,,32,4,
412,Brandon Flowers,KAN,22,RCB,14,13,2,118,1,91,13,1,0,2,37,0,,62,7,
413,Malcom Floyd,SDG,27,,13,2,,,,,,,,,,,,3,0,
414,Andre Fluellen,DET,23,,8,2,0,0,0,0,1,,,,,,,3,4,
415,Nick Folk,DAL,24,,16,0,,,,,,,,,,,,1,0,
416,Larry Foote,PIT,28,RILB,16,16,0,0,0,0,3,1,0,0,0,0,1.5,34,29,
417,Jacob Ford,TEN,25,,14,3,0,0,0,0,1,2,0,0,0,0,7.0,22,4,
418,Matt Forte,CHI,23,RB,16,16,,,,,,0,1,0,0,0,,3,0,
419,DeShaun Foster,SFO,28,,16,2,,,,,,0,2,1,0,0,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
420,Eric Foster,IND,23,LDT,13,11,0,0,0,0,1,,,,,,,28,6,
421,Melvin Fowler,BUF,29,c,15,5,,,,,,,,,,,,1,0,
422,Ryan Fowler,TEN,26,,16,3,,,,,,,,,,,,20,9,
423,Dustin Fox,BUF,26,,5,0,,,,,,,,,,,,4,0,
424,Keyaron Fox,PIT,26,,13,0,,,,,,0,0,2,18,0,,11,6,
425,Vernon Fox,DEN,29,,10,3,,,,,,0,0,1,23,1,,11,7,
426,Domonique Foxworth,ATL,25,LCB,14,10,1,1,0,1,11,,,,,,,35,3,
427,Eric Frampton,MIN,24,,16,0,,,,,,,,,,,,11,1,
428,Aaron Francisco,ARI,25,,16,4,0,0,0,0,1,1,0,0,0,0,,48,8,
429,Aubrayo Franklin,SFO,28,RDT,16,15,0,0,0,0,1,2,0,0,0,0,1.0,33,13,
430,Will Franklin,KAN,23,,13,1,,,,,,,,,,,,3,0,
431,Bubba Franks,NYJ,30,,8,4,,,,,,,,,,,,1,0,
432,Simon Fraser,ATL,25,,5,0,0,0,0,0,1,,,,,,,0,2,
433,Andre Frazier,PIT,26,,15,0,,,,,,,,,,,1.0,7,3,
434,Dwight Freeney*,IND,28,RDE,15,14,,,,,,4,0,0,0,0,10.5,24,4,
435,Gus Frerotte,MIN,37,QB,11,11,,,,,,0,4,1,-1,0,,2,0,
436,Derrick Frost,GNB,28,,12,0,,,,,,0,1,0,-14,0,,1,0,
437,Jamaal Fudge,ATL,25,,11,1,,,,,,,,,,,,10,3,
438,Scott Fujita,NOR,29,LLB,14,13,2,19,0,17,3,1,0,0,0,0,,63,18,
439,Vincent Fuller,TEN,26,,16,1,0,0,0,0,2,1,0,0,0,0,,37,10,
440,Samkon Gado,STL,26,,1,0,,,,,,,,,,,,1,0,
441,Justin Gage,TEN,27,WR,12,11,,,,,,,,,,,,2,0,
442,Michael Gaines,DET,28,te,16,6,,,,,,0,3,0,0,0,,1,0,
443,Omar Gaither,PHI,24,RLB,16,10,0,0,0,0,6,1,0,2,6,0,2.5,51,8,
444,Robert Gallery,OAK,28,LG,16,16,,,,,,,,,,,,1,0,
445,Chris Gamble,CAR,25,LCB,16,16,3,23,0,19,18,1,0,2,41,1,,83,10,
446,Mike Gandy,ARI,29,LT,16,16,,,,,,,,,,,,3,0,
447,Quinton Ganther,TEN,24,,13,0,,,,,,,,,,,,3,0,
448,Jeff Garcia,TAM,38,QB,12,11,,,,,,0,7,4,-10,0,,,,
449,Pierre Garcon,IND,22,,14,0,,,,,,,,,,,,0,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
450,David Garrard,JAX,30,QB,16,16,,,,,,0,7,3,0,0,,,,
451,Antonio Gates*,SDG,28,TE,16,16,,,,,,0,1,0,0,0,,1,0,
452,Randall Gay,NOR,26,LCB,14,13,0,0,0,0,15,,,,,,1.0,48,4,
453,William Gay,PIT,23,,16,4,1,12,0,12,7,,,,,,,33,8,
454,Kabeer Gbaja-Biamila,GNB,31,,7,1,0,0,0,0,1,,,,,,0.5,7,2,
455,Robert Geathers,CIN,25,LDE,11,11,0,0,0,0,1,1,0,1,0,0,2.5,22,16,
456,Eric Ghiaciuc,CIN,27,C,16,16,,,,,,0,4,0,-9,0,,3,0,
457,Vernon Gholston,NYJ,22,,15,0,,,,,,,,,,,,1,8,
458,Gary Gibson,CAR,26,,11,0,,,,,,,,,,,,5,4,
459,Wallace Gilberry,KAN,24,,5,0,,,,,,,,,,,,2,0,
460,John Gilmore,TAM,29,TE,16,10,,,,,,,,,,,,0,1,
461,Ted Ginn,MIA,23,WR,16,14,,,,,,0,5,1,0,0,,,,
462,Matt Giordano,IND,26,,16,1,0,0,0,0,1,,,,,,,19,4,
463,Aaron Glenn,NOR,36,,4,1,0,0,0,0,1,,,,,,,7,1,
464,La'Roi Glover,STL,34,LDT,16,9,0,0,0,0,1,,,,,,0.5,20,10,
465,Chris Gocong,PHI,25,LLB,16,12,0,0,0,0,5,1,0,1,0,1,2.0,43,16,
466,Charles Godfrey,CAR,23,FS,16,16,1,16,0,16,5,1,0,2,4,0,1.0,50,9,
467,Mike Goff,SDG,32,RG,16,16,,,,,,,,,,,,1,0,
468,Nick Goings,CAR,30,,16,0,,,,,,,,,,,,9,3,
469,Adam Goldberg,STL,28,lg,16,6,,,,,,,,,,,,2,1,
470,Dashon Goldson,SFO,24,,9,2,0,0,0,0,1,,,,,,,18,3,
471,Kedric Golston,WAS,25,RDT,13,12,0,0,0,0,1,,,,,,2.0,19,9,
472,Tony Gonzalez*+,KAN,32,TE,16,16,,,,,,0,0,1,0,0,,1,0,
473,Brett Goode,GNB,24,,16,0,,,,,,0,0,1,0,0,,,,
474,Tavares Gooden,BAL,24,,4,0,,,,,,,,,,,,0,2,
475,Andre' Goodman,MIA,30,RCB,16,16,5,53,0,55,19,1,0,1,0,0,,33,6,
476,Jonathan Goodwin,NOR,30,C,13,13,,,,,,,,,,,,2,0,
477,Amon Gordon,TEN,27,,2,0,,,,,,1,0,0,0,0,,4,2,
478,Charles Gordon,MIN,24,,9,2,1,0,0,0,3,1,1,0,0,0,,21,1,
479,Cletis Gordon,SDG,26,,14,1,0,0,0,0,1,,,,,,,10,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
480,Frank Gore,SFO,25,RB,14,14,,,,,,0,6,1,0,0,,2,0,
481,Stephen Gostkowski*+,NWE,24,,16,0,,,,,,,,,,,,1,2,
482,Robbie Gould,CHI,27,,16,0,,,,,,,,,,,,1,0,
483,Corey Graham,CHI,23,RCB,16,9,1,6,0,6,8,1,0,1,0,0,,77,14,
484,Daniel Graham,DEN,30,TE,16,16,,,,,,,,,,,,1,0,
485,Nick Graham,IND,24,,4,0,,,,,,,,,,,,4,1,
486,Shayne Graham,CIN,31,,14,0,,,,,,,,,,,,1,1,
487,Charles Grant,NOR,30,LDE,8,8,0,0,0,0,2,,,,,,3.0,27,6,1
488,Deon Grant,SEA,29,SS,16,16,2,31,0,31,8,,,,,,,62,17,
489,Ahman Green,HOU,31,,8,1,,,,,,,,,,,,2,0,
490,Cornell Green,OAK,32,RT,16,16,,,,,,0,0,1,0,0,,,,
491,Eric Green,ARI,26,RCB,13,9,1,1,0,1,6,,,,,,,27,5,
492,Howard Green,SEA,29,,13,0,,,,,,1,0,0,0,0,1.0,17,4,
493,Jarvis Green,NWE,29,,14,3,,,,,,1,0,1,0,0,2.0,22,7,
494,Louis Green,DEN,29,,12,0,,,,,,,,,,,,10,2,
495,Michael Green,WAS,32,,8,2,0,0,0,0,1,,,,,,,16,4,
496,Roderick Green,SFO,26,,13,0,0,0,0,0,1,,,,,,3.5,8,4,
497,BenJarvus Green-Ellis,NWE,23,,9,3,,,,,,,,,,,,1,0,
498,Chad Greenway,MIN,25,LLB,16,15,0,0,0,0,5,3,0,0,0,0,5.5,86,29,
499,Morlon Greenwood,HOU,30,RLB,15,10,0,0,0,0,1,,,,,,,31,14,
500,Jabari Greer,BUF,26,RCB,10,10,2,75,2,42,7,,,,,,,32,6,
501,Steve Gregory,SDG,25,,15,3,0,0,0,0,4,,,,,,,31,5,
502,Nick Greisen,BAL,29,,14,1,,,,,,,,,,,,10,1,
503,Keith Grennan,SDG,24,,1,0,,,,,,,,,,,,1,0,
504,Cedric Griffin,MIN,26,RCB,16,15,1,-2,0,-2,14,4,0,0,0,0,,80,11,
505,Cornelius Griffin,WAS,32,LDT,14,14,1,0,0,0,1,,,,,,1.0,16,11,
506,Kris Griffin,CLE,27,,10,0,,,,,,,,,,,,6,1,
507,Michael Griffin*,TEN,23,FS,16,16,7,172,1,83,11,1,0,1,0,0,1.0,55,20,
508,Justin Griffith,OAK,28,,7,3,,,,,,0,0,1,0,0,,,,
509,Boomer Grigsby,MIA,27,,1,0,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
510,Otis Grigsby,MIN,28,,8,1,,,,,,,,,,,,1,0,
511,Brent Grimes,ATL,25,lcb,12,6,1,25,0,25,6,,,,,,,30,4,
512,Rex Grossman,CHI,28,,4,1,,,,,,,,,,,,1,0,
513,Jake Grove,OAK,28,C,12,12,,,,,,0,0,1,0,0,,,,
514,Quentin Groves,JAX,24,,16,0,0,0,0,0,1,1,0,0,0,0,2.5,8,2,
515,Ben Grubbs,BAL,24,LG,16,16,,,,,,,,,,,,2,0,
516,Greyson Gunheim,OAK,22,,3,0,,,,,,,,,,,1.0,2,0,
517,Andre Gurode*,DAL,29,C,16,16,,,,,,,,,,,,2,0,
518,Gary Guyton,NWE,23,,15,2,0,0,0,0,3,0,0,2,7,0,,19,9,
519,Rex Hadnot,CLE,26,RG,15,15,,,,,,0,0,1,0,0,,,,
520,Mario Haggan,DEN,28,,8,0,,,,,,,,,,,1.0,17,2,
521,Clark Haggans,ARI,31,,11,0,0,0,0,0,2,0,0,1,0,0,1.0,18,1,
522,Tyjuan Hagler,IND,27,,9,3,,,,,,1,0,0,0,0,,19,8,
523,Tamba Hali,KAN,25,LDE/R,15,15,0,0,0,0,2,3,0,1,0,0,3.0,43,11,
524,Ahmard Hall,TEN,29,FB,16,11,,,,,,0,1,0,0,0,,1,0,
525,Alex Hall,CLE,23,,16,2,,,,,,2,0,0,0,0,3.0,26,2,
526,Andre Hall,DEN,26,,8,0,,,,,,0,2,0,0,0,,6,0,
527,DeAngelo Hall,2TM,25,,15,12,5,37,0,21,18,0,0,2,13,0,0.5,63,10,
528,James Hall,STL,31,,16,2,,,,,,,,,,,6.5,36,8,
529,Korey Hall,GNB,25,fb,11,5,,,,,,0,0,1,0,0,,4,1,
530,Leon Hall,CIN,24,RCB,16,16,3,87,1,50,24,0,0,1,0,0,,61,14,
531,Roy Hall,IND,25,,4,0,,,,,,,,,,,,2,0,
532,Ben Hamilton,DEN,31,LG,16,16,,,,,,,,,,,,1,0,
533,Justin Hamilton,WAS,26,,2,0,,,,,,,,,,,,0,1,
534,Marcus Hamilton,2TM,24,,9,0,,,,,,,,,,,,6,1,
535,Ken Hamlin,DAL,27,FS,16,16,1,0,0,0,2,1,0,1,0,0,1.0,53,21,
536,Casey Hampton,PIT,31,NT,13,13,0,0,0,0,1,,,,,,1.0,13,9,
537,Chris Hanson,NWE,32,,16,0,,,,,,,,,,,,1,2,
538,Jason Hanson,DET,38,,16,0,,,,,,,,,,,,0,2,
539,Joselio Hanson,PHI,27,,16,3,1,13,0,13,5,0,0,1,96,1,1.0,28,11,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,Parys Haralson,SFO,24,RLB,16,10,0,0,0,0,2,0,0,1,0,0,8.0,28,11,
541,Nick Hardwick,SDG,27,C,13,13,,,,,,,,,,,,5,0,
542,James Hardy,BUF,23,,14,3,,,,,,,,,,,,1,0,
543,Nick Harper,TEN,34,LCB,13,13,2,11,0,11,14,1,0,0,0,0,,68,3,
544,Roman Harper,NOR,26,SS,15,15,0,0,0,0,9,1,0,0,0,0,,82,7,
545,Justin Harrell,GNB,24,,6,0,,,,,,,,,,,,8,4,
546,Chris Harrington,CIN,23,,3,0,,,,,,,,,,,,0,1,
547,Al Harris*,GNB,34,RCB,12,12,0,0,0,0,9,,,,,,,23,1,
548,Antoine Harris,ATL,26,,12,0,,,,,,,,,,,,2,1,
549,Chris Harris,CAR,26,SS,16,16,1,16,0,16,3,2,0,1,3,0,,59,10,
550,David Harris,NYJ,24,RILB,11,11,0,0,0,0,1,0,0,1,0,0,1.0,52,23,
551,Kwame Harris,OAK,26,LT,14,11,,,,,,0,0,2,0,0,,,,
552,Marques Harris,SDG,27,,15,3,,,,,,2,0,1,0,0,2.5,23,5,
553,Napoleon Harris,MIN,29,mlb,10,5,,,,,,0,0,1,27,1,1.0,24,8,
554,Nick Harris,DET,30,,16,0,,,,,,,,,,,,1,1,
555,Orien Harris,CIN,25,,14,1,,,,,,,,,,,,4,10,
